Year,Data_Value,Income,StratificationCategoryId1,StratificationID1,Mean household income (dollars),Median household income (dollars),LocationDesc
2013,33.4,"Less than $15,000",INC,INCLESS15,"87,094","63,907",Virginia
2013,33.3,,AGEYR,AGEYR5564,"87,094","63,907",Virginia
2013,23.5,"$75,000 or greater",INC,INC75PLUS,"87,094","63,907",Virginia
2013,10.2,,RACE,RACEASN,"87,094","63,907",Virginia
2014,26.7,,RACE,RACEWHT,"88,413","64,792",Virginia
2014,31.1,,RACE,RACEHIS,"88,413","64,792",Virginia
2014,29.3,"$50,000 - $74,999",INC,INC5075,"88,413","64,792",Virginia
2014,20.0,,AGEYR,AGEYR1824,"88,413","64,792",Virginia
2014,23.3,,AGEYR,AGEYR2534,"88,413","64,792",Virginia
2014,24.9,Data not reported,INC,INCNR,"88,413","64,792",Virginia
2014,32.6,,EDU,EDUHSGRAD,"88,413","64,792",Virginia
2014,30.9,,EDU,EDUCOTEC,"88,413","64,792",Virginia
2014,25.4,"$75,000 or greater",INC,INC75PLUS,"88,413","64,792",Virginia
2014,30.4,"$35,000 - $49,999",INC,INC3550,"88,413","64,792",Virginia
2014,33.4,,AGEYR,AGEYR4554,"88,413","64,792",Virginia
2014,30.5,,RACE,RACENAA,"88,413","64,792",Virginia
2014,29.1,,RACE,RACE2PLUS,"88,413","64,792",Virginia
2014,38.9,,RACE,RACEBLK,"88,413","64,792",Virginia
2014,36.0,"Less than $15,000",INC,INCLESS15,"88,413","64,792",Virginia
2014,31.5,,EDU,EDUHS,"88,413","64,792",Virginia
2014,32.8,"$15,000 - $24,999",INC,INC1525,"88,413","64,792",Virginia
2014,21.5,,EDU,EDUCOGRAD,"88,413","64,792",Virginia
2014,29.3,,GEN,FEMALE,"88,413","64,792",Virginia
2014,8.8,,RACE,RACEASN,"88,413","64,792",Virginia
2014,27.7,,GEN,MALE,"88,413","64,792",Virginia
2014,28.5,,OVR,OVERALL,"88,413","64,792",Virginia
2014,29.8,,AGEYR,AGEYR3544,"88,413","64,792",Virginia
2014,27.8,"$25,000 - $34,999",INC,INC2535,"88,413","64,792",Virginia
2014,35.4,,AGEYR,AGEYR5564,"88,413","64,792",Virginia
2014,26.9,,AGEYR,AGEYR65PLUS,"88,413","64,792",Virginia
2015,32.4,"$35,000 - $49,999",INC,INC3550,"88,955","65,015",Virginia
2015,39.2,,RACE,RACEBLK,"88,955","65,015",Virginia
2015,25.3,,AGEYR,AGEYR2534,"88,955","65,015",Virginia
2015,34.0,"$15,000 - $24,999",INC,INC1525,"88,955","65,015",Virginia
2015,25.1,Data not reported,INC,INCNR,"88,955","65,015",Virginia
2015,33.9,,AGEYR,AGEYR4554,"88,955","65,015",Virginia
2015,40.4,"Less than $15,000",INC,INCLESS15,"88,955","65,015",Virginia
2015,29.2,,OVR,OVERALL,"88,955","65,015",Virginia
2015,16.7,,AGEYR,AGEYR1824,"88,955","65,015",Virginia
2015,24.9,,RACE,RACENAA,"88,955","65,015",Virginia
2015,29.6,,RACE,RACEHIS,"88,955","65,015",Virginia
2015,30.8,"$50,000 - $74,999",INC,INC5075,"88,955","65,015",Virginia
2015,29.7,,GEN,FEMALE,"88,955","65,015",Virginia
2015,40.5,,EDU,EDUHS,"88,955","65,015",Virginia
2015,30.5,,EDU,EDUHSGRAD,"88,955","65,015",Virginia
2015,30.3,,EDU,EDUCOTEC,"88,955","65,015",Virginia
2015,33.2,,AGEYR,AGEYR3544,"88,955","65,015",Virginia
2015,29.2,"$25,000 - $34,999",INC,INC2535,"88,955","65,015",Virginia
2015,34.3,,AGEYR,AGEYR5564,"88,955","65,015",Virginia
2015,23.0,,EDU,EDUCOGRAD,"88,955","65,015",Virginia
2015,31.9,,RACE,RACE2PLUS,"88,955","65,015",Virginia
2015,12.3,,RACE,RACEASN,"88,955","65,015",Virginia
2015,29.3,,AGEYR,AGEYR65PLUS,"88,955","65,015",Virginia
2015,25.2,"$75,000 or greater",INC,INC75PLUS,"88,955","65,015",Virginia
2015,28.8,,GEN,MALE,"88,955","65,015",Virginia
2015,27.8,,RACE,RACEWHT,"88,955","65,015",Virginia
2016,29.0,,OVR,OVERALL,"90,881","66,149",Virginia
2016,29.4,,AGEYR,AGEYR3544,"90,881","66,149",Virginia
2016,34.9,"$15,000 - $24,999",INC,INC1525,"90,881","66,149",Virginia
2016,38.1,"Less than $15,000",INC,INCLESS15,"90,881","66,149",Virginia
2016,28.0,,RACE,RACEHIS,"90,881","66,149",Virginia
2016,28.5,,GEN,MALE,"90,881","66,149",Virginia
2016,34.6,,EDU,EDUHS,"90,881","66,149",Virginia
2016,31.5,"$25,000 - $34,999",INC,INC2535,"90,881","66,149",Virginia
2016,31.9,,EDU,EDUCOTEC,"90,881","66,149",Virginia
2016,29.5,,GEN,FEMALE,"90,881","66,149",Virginia
2016,47.8,,RACE,RACENAA,"90,881","66,149",Virginia
2016,12.6,,RACE,RACEASN,"90,881","66,149",Virginia
2016,36.9,,AGEYR,AGEYR4554,"90,881","66,149",Virginia
2016,40.0,,RACE,RACEBLK,"90,881","66,149",Virginia
2016,27.5,,RACE,RACEWHT,"90,881","66,149",Virginia
2016,18.2,,AGEYR,AGEYR1824,"90,881","66,149",Virginia
2016,22.0,,EDU,EDUCOGRAD,"90,881","66,149",Virginia
2016,31.7,"$35,000 - $49,999",INC,INC3550,"90,881","66,149",Virginia
2016,36.2,,RACE,RACE2PLUS,"90,881","66,149",Virginia
2016,29.2,"$50,000 - $74,999",INC,INC5075,"90,881","66,149",Virginia
2016,25.7,,AGEYR,AGEYR2534,"90,881","66,149",Virginia
2016,33.1,,AGEYR,AGEYR5564,"90,881","66,149",Virginia
2016,32.1,,EDU,EDUHSGRAD,"90,881","66,149",Virginia
2016,27.8,,AGEYR,AGEYR65PLUS,"90,881","66,149",Virginia
2016,25.1,"$75,000 or greater",INC,INC75PLUS,"90,881","66,149",Virginia
2016,25.1,Data not reported,INC,INCNR,"90,881","66,149",Virginia
2017,31.6,,GEN,FEMALE,"94,229","68,766",Virginia
2017,17.7,,AGEYR,AGEYR1824,"94,229","68,766",Virginia
2017,28.2,,AGEYR,AGEYR65PLUS,"94,229","68,766",Virginia
2017,39.5,,EDU,EDUHS,"94,229","68,766",Virginia
2017,32.2,,RACE,RACEHIS,"94,229","68,766",Virginia
2017,28.4,,RACE,RACEWHT,"94,229","68,766",Virginia
2017,31.8,,EDU,EDUCOTEC,"94,229","68,766",Virginia
2017,43.6,,RACE,RACEBLK,"94,229","68,766",Virginia
2017,39.5,"$25,000 - $34,999",INC,INC2535,"94,229","68,766",Virginia
2017,24.7,Data not reported,INC,INCNR,"94,229","68,766",Virginia
2017,35.4,,AGEYR,AGEYR5564,"94,229","68,766",Virginia
2017,30.1,,OVR,OVERALL,"94,229","68,766",Virginia
2017,23.5,,EDU,EDUCOGRAD,"94,229","68,766",Virginia
2017,25.5,,RACE,RACENAA,"94,229","68,766",Virginia
2017,35.8,,AGEYR,AGEYR4554,"94,229","68,766",Virginia
2017,32.7,,EDU,EDUHSGRAD,"94,229","68,766",Virginia
2017,22.5,,RACE,RACE2PLUS,"94,229","68,766",Virginia
2017,33.7,"$35,000 - $49,999",INC,INC3550,"94,229","68,766",Virginia
2017,28.5,,GEN,MALE,"94,229","68,766",Virginia
2017,7.5,,RACE,RACEASN,"94,229","68,766",Virginia
2017,38.0,"Less than $15,000",INC,INCLESS15,"94,229","68,766",Virginia
2017,26.1,"$75,000 or greater",INC,INC75PLUS,"94,229","68,766",Virginia
2017,28.8,,AGEYR,AGEYR2534,"94,229","68,766",Virginia
2017,36.6,"$15,000 - $24,999",INC,INC1525,"94,229","68,766",Virginia
2017,29.2,"$50,000 - $74,999",INC,INC5075,"94,229","68,766",Virginia
2017,31.8,,AGEYR,AGEYR3544,"94,229","68,766",Virginia
2018,26.9,"$75,000 or greater",INC,INC75PLUS,"98,000","71,564",Virginia
2018,27.7,,RACE,RACEHIS,"98,000","71,564",Virginia
2018,29.2,,AGEYR,AGEYR65PLUS,"98,000","71,564",Virginia
2018,32.8,,EDU,EDUHSGRAD,"98,000","71,564",Virginia
2018,37.6,,AGEYR,AGEYR4554,"98,000","71,564",Virginia
2018,35.2,,AGEYR,AGEYR5564,"98,000","71,564",Virginia
2018,40.2,,RACE,RACEBLK,"98,000","71,564",Virginia
2018,15.9,,AGEYR,AGEYR1824,"98,000","71,564",Virginia
2018,30.4,,OVR,OVERALL,"98,000","71,564",Virginia
2018,35.9,"$50,000 - $74,999",INC,INC5075,"98,000","71,564",Virginia
2018,34.1,,EDU,EDUHS,"98,000","71,564",Virginia
2018,30.2,,GEN,FEMALE,"98,000","71,564",Virginia
2018,29.4,,RACE,RACENAA,"98,000","71,564",Virginia
2018,33.6,"$35,000 - $49,999",INC,INC3550,"98,000","71,564",Virginia
2018,13.4,,RACE,RACEASN,"98,000","71,564",Virginia
2018,33.1,,EDU,EDUCOTEC,"98,000","71,564",Virginia
2018,38.6,"$15,000 - $24,999",INC,INC1525,"98,000","71,564",Virginia
2018,29.3,,RACE,RACEWHT,"98,000","71,564",Virginia
2018,30.9,,AGEYR,AGEYR3544,"98,000","71,564",Virginia
2018,37.1,,RACE,RACE2PLUS,"98,000","71,564",Virginia
2018,22.5,Data not reported,INC,INCNR,"98,000","71,564",Virginia
2018,36.6,"Less than $15,000",INC,INCLESS15,"98,000","71,564",Virginia
2018,30.7,"$25,000 - $34,999",INC,INC2535,"98,000","71,564",Virginia
2018,30.4,,GEN,MALE,"98,000","71,564",Virginia
2018,30.0,,AGEYR,AGEYR2534,"98,000","71,564",Virginia
2018,25.2,,EDU,EDUCOGRAD,"98,000","71,564",Virginia
2019,28.2,"$75,000 or greater",INC,INC75PLUS,"101,746","74,222",Virginia
2019,44.5,,RACE,RACEBLK,"101,746","74,222",Virginia
2019,38.8,,AGEYR,AGEYR4554,"101,746","74,222",Virginia
2019,28.1,,RACE,RACENAA,"101,746","74,222",Virginia
2019,39.6,"Less than $15,000",INC,INCLESS15,"101,746","74,222",Virginia
2019,29.4,,AGEYR,AGEYR2534,"101,746","74,222",Virginia
2019,29.6,,GEN,MALE,"101,746","74,222",Virginia
2019,31.9,,OVR,OVERALL,"101,746","74,222",Virginia
2019,20.2,,AGEYR,AGEYR1824,"101,746","74,222",Virginia
2019,37.9,"$15,000 - $24,999",INC,INC1525,"101,746","74,222",Virginia
2019,34.2,,GEN,FEMALE,"101,746","74,222",Virginia
2019,29.3,Data not reported,INC,INCNR,"101,746","74,222",Virginia
2019,29.7,,AGEYR,AGEYR65PLUS,"101,746","74,222",Virginia
2019,35.2,"$35,000 - $49,999",INC,INC3550,"101,746","74,222",Virginia
2019,26.1,,EDU,EDUCOGRAD,"101,746","74,222",Virginia
2019,9.6,,RACE,RACEASN,"101,746","74,222",Virginia
2019,43.4,,EDU,EDUHS,"101,746","74,222",Virginia
2019,36.3,"$25,000 - $34,999",INC,INC2535,"101,746","74,222",Virginia
2019,30.4,,RACE,RACEWHT,"101,746","74,222",Virginia
2019,33.1,,RACE,RACEHIS,"101,746","74,222",Virginia
2019,33.7,,EDU,EDUCOTEC,"101,746","74,222",Virginia
2019,33.7,,RACE,RACE2PLUS,"101,746","74,222",Virginia
2019,36.8,,AGEYR,AGEYR5564,"101,746","74,222",Virginia
2019,34.1,,AGEYR,AGEYR3544,"101,746","74,222",Virginia
2019,31.9,"$50,000 - $74,999",INC,INC5075,"101,746","74,222",Virginia
2019,33.7,,EDU,EDUHSGRAD,"101,746","74,222",Virginia
2020,26.0,,EDU,EDUCOGRAD,"106,023","76,398",Virginia
2020,34.0,"$25,000 - $34,999",INC,INC2535,"106,023","76,398",Virginia
2020,38.5,"Less than $15,000",INC,INCLESS15,"106,023","76,398",Virginia
2020,24.7,Data not reported,INC,INCNR,"106,023","76,398",Virginia
2020,31.8,,AGEYR,AGEYR2534,"106,023","76,398",Virginia
2020,32.6,,GEN,MALE,"106,023","76,398",Virginia
2020,25.4,,RACE,RACENAA,"106,023","76,398",Virginia
2020,32.2,,OVR,OVERALL,"106,023","76,398",Virginia
2020,30.3,"$75,000 or greater",INC,INC75PLUS,"106,023","76,398",Virginia
2020,37.1,,EDU,EDUHS,"106,023","76,398",Virginia
2020,31.8,,GEN,FEMALE,"106,023","76,398",Virginia
2020,33.0,,RACE,RACEHIS,"106,023","76,398",Virginia
2020,19.7,,AGEYR,AGEYR1824,"106,023","76,398",Virginia
2020,28.2,,AGEYR,AGEYR65PLUS,"106,023","76,398",Virginia
2020,27.3,,RACE,RACE2PLUS,"106,023","76,398",Virginia
2020,34.4,"$50,000 - $74,999",INC,INC5075,"106,023","76,398",Virginia
2020,37.4,,AGEYR,AGEYR5564,"106,023","76,398",Virginia
2020,43.3,,RACE,RACEBLK,"106,023","76,398",Virginia
2020,38.6,,AGEYR,AGEYR4554,"106,023","76,398",Virginia
2020,35.5,,EDU,EDUHSGRAD,"106,023","76,398",Virginia
2020,12.3,,RACE,RACEASN,"106,023","76,398",Virginia
2020,31.2,,RACE,RACEWHT,"106,023","76,398",Virginia
2020,38.3,"$15,000 - $24,999",INC,INC1525,"106,023","76,398",Virginia
2020,35.3,,EDU,EDUCOTEC,"106,023","76,398",Virginia
2020,35.9,"$35,000 - $49,999",INC,INC3550,"106,023","76,398",Virginia
2020,36.0,,AGEYR,AGEYR3544,"106,023","76,398",Virginia
2021,38.4,"$50,000 - $74,999",INC,INC5075,"111,013","80,615",Virginia
2021,27.0,,EDU,EDUCOGRAD,"111,013","80,615",Virginia
2021,35.9,,RACE,RACEOTH,"111,013","80,615",Virginia
2021,15.1,,RACE,RACEASN,"111,013","80,615",Virginia
2021,31.6,,AGEYR,AGEYR65PLUS,"111,013","80,615",Virginia
2021,46.7,,RACE,RACEBLK,"111,013","80,615",Virginia
2021,36.5,"$35,000 - $49,999",INC,INC3550,"111,013","80,615",Virginia
2021,39.1,,EDU,EDUHS,"111,013","80,615",Virginia
2021,33.3,,RACE,RACEWHT,"111,013","80,615",Virginia
2021,38.2,"Less than $15,000",INC,INCLESS15,"111,013","80,615",Virginia
2021,36.7,,AGEYR,AGEYR3544,"111,013","80,615",Virginia
2021,34.2,,OVR,OVERALL,"111,013","80,615",Virginia
2021,38.1,,EDU,EDUCOTEC,"111,013","80,615",Virginia
2021,30.1,Data not reported,INC,INCNR,"111,013","80,615",Virginia
2021,38.4,,EDU,EDUHSGRAD,"111,013","80,615",Virginia
2021,34.9,,GEN,FEMALE,"111,013","80,615",Virginia
2021,41.4,"$15,000 - $24,999",INC,INC1525,"111,013","80,615",Virginia
2021,42.7,,AGEYR,AGEYR4554,"111,013","80,615",Virginia
2021,38.9,"$75,000 or greater",INC,INC75PLUS,"111,013","80,615",Virginia
2021,35.1,"$25,000 - $34,999",INC,INC2535,"111,013","80,615",Virginia
2021,33.6,,GEN,MALE,"111,013","80,615",Virginia
2021,32.9,,AGEYR,AGEYR2534,"111,013","80,615",Virginia
2021,17.4,,AGEYR,AGEYR1824,"111,013","80,615",Virginia
2021,24.7,,RACE,RACE2PLUS,"111,013","80,615",Virginia
2021,30.2,,RACE,RACEHIS,"111,013","80,615",Virginia
2021,41.4,,AGEYR,AGEYR5564,"111,013","80,615",Virginia
2022,33.9,,RACE,RACEWHT,"120,553","87,249",Virginia
2022,41.1,,AGEYR,AGEYR3544,"120,553","87,249",Virginia
2022,37.2,"$50,000 - $74,999",INC,INC5075,"120,553","87,249",Virginia
2022,50.2,,RACE,RACEBLK,"120,553","87,249",Virginia
2022,30.0,,EDU,EDUCOGRAD,"120,553","87,249",Virginia
2022,36.4,,EDU,EDUHSGRAD,"120,553","87,249",Virginia
2022,42.0,"$25,000 - $34,999",INC,INC2535,"120,553","87,249",Virginia
2022,17.9,,AGEYR,AGEYR1824,"120,553","87,249",Virginia
2022,27.8,,RACE,RACENAA,"120,553","87,249",Virginia
2022,31.5,Data not reported,INC,INCNR,"120,553","87,249",Virginia
2022,40.3,"Less than $15,000",INC,INCLESS15,"120,553","87,249",Virginia
2022,37.7,"$75,000 or greater",INC,INC75PLUS,"120,553","87,249",Virginia
2022,34.2,,RACE,RACEHIS,"120,553","87,249",Virginia
2022,37.9,"$15,000 - $24,999",INC,INC1525,"120,553","87,249",Virginia
2022,10.7,,RACE,RACEASN,"120,553","87,249",Virginia
2022,40.8,,EDU,EDUHS,"120,553","87,249",Virginia
2022,39.0,,EDU,EDUCOTEC,"120,553","87,249",Virginia
2022,31.5,,RACE,RACE2PLUS,"120,553","87,249",Virginia
2022,37.3,"$35,000 - $49,999",INC,INC3550,"120,553","87,249",Virginia
2022,40.2,,AGEYR,AGEYR5564,"120,553","87,249",Virginia
2022,36.3,,GEN,FEMALE,"120,553","87,249",Virginia
2022,40.3,,AGEYR,AGEYR4554,"120,553","87,249",Virginia
2022,34.8,,AGEYR,AGEYR65PLUS,"120,553","87,249",Virginia
2022,35.2,,OVR,OVERALL,"120,553","87,249",Virginia
2022,33.3,,AGEYR,AGEYR2534,"120,553","87,249",Virginia
2022,34.2,,GEN,MALE,"120,553","87,249",Virginia
2011,31.1,,EDU,EDUHS,"88,577","65,981",Massachusetts
2011,19.3,"$75,000 or greater",INC,INC75PLUS,"88,577","65,981",Massachusetts
2011,24.1,,GEN,MALE,"88,577","65,981",Massachusetts
2011,25.4,"$35,000 - $49,999",INC,INC3550,"88,577","65,981",Massachusetts
2011,30.9,,RACE,RACEHIS,"88,577","65,981",Massachusetts
2011,22.7,,OVR,OVERALL,"88,577","65,981",Massachusetts
2011,26.6,,RACE,RACEOTH,"88,577","65,981",Massachusetts
2011,19.7,Data not reported,INC,INCNR,"88,577","65,981",Massachusetts
2011,4.8,,RACE,RACEASN,"88,577","65,981",Massachusetts
2011,26.1,,AGEYR,AGEYR4554,"88,577","65,981",Massachusetts
2011,29.4,"Less than $15,000",INC,INCLESS15,"88,577","65,981",Massachusetts
2011,22.1,,RACE,RACEWHT,"88,577","65,981",Massachusetts
2011,22.8,,AGEYR,AGEYR65PLUS,"88,577","65,981",Massachusetts
2011,28.0,,AGEYR,AGEYR5564,"88,577","65,981",Massachusetts
2011,18.6,,AGEYR,AGEYR2534,"88,577","65,981",Massachusetts
2011,26.0,,RACE,RACE2PLUS,"88,577","65,981",Massachusetts
2011,25.2,,EDU,EDUHSGRAD,"88,577","65,981",Massachusetts
2011,17.3,,EDU,EDUCOGRAD,"88,577","65,981",Massachusetts
2011,25.0,,AGEYR,AGEYR3544,"88,577","65,981",Massachusetts
2011,13.0,,AGEYR,AGEYR1824,"88,577","65,981",Massachusetts
2011,24.6,"$50,000 - $74,999",INC,INC5075,"88,577","65,981",Massachusetts
2011,22.9,"$25,000 - $34,999",INC,INC2535,"88,577","65,981",Massachusetts
2011,21.4,,GEN,FEMALE,"88,577","65,981",Massachusetts
2011,26.1,"$15,000 - $24,999",INC,INC1525,"88,577","65,981",Massachusetts
2011,31.8,,RACE,RACEBLK,"88,577","65,981",Massachusetts
2011,24.1,,EDU,EDUCOTEC,"88,577","65,981",Massachusetts
2011,42.4,,RACE,RACENAA,"88,577","65,981",Massachusetts
2012,25.2,,RACE,RACEOTH,"89,965","66,658",Massachusetts
2012,21.3,,AGEYR,AGEYR2534,"89,965","66,658",Massachusetts
2012,23.3,,AGEYR,AGEYR3544,"89,965","66,658",Massachusetts
2012,22.9,,OVR,OVERALL,"89,965","66,658",Massachusetts
2012,27.7,,AGEYR,AGEYR5564,"89,965","66,658",Massachusetts
2012,28.3,"$15,000 - $24,999",INC,INC1525,"89,965","66,658",Massachusetts
2012,35.1,,RACE,RACEBLK,"89,965","66,658",Massachusetts
2012,20.2,Data not reported,INC,INCNR,"89,965","66,658",Massachusetts
2012,30.4,,RACE,RACEHIS,"89,965","66,658",Massachusetts
2012,26.4,"$50,000 - $74,999",INC,INC5075,"89,965","66,658",Massachusetts
2012,5.7,,RACE,RACEASN,"89,965","66,658",Massachusetts
2012,22.2,,RACE,RACEWHT,"89,965","66,658",Massachusetts
2012,24.6,,GEN,MALE,"89,965","66,658",Massachusetts
2012,26.5,,RACE,RACE2PLUS,"89,965","66,658",Massachusetts
2012,30.7,,EDU,EDUHS,"89,965","66,658",Massachusetts
2012,26.5,,EDU,EDUHSGRAD,"89,965","66,658",Massachusetts
2012,13.1,,AGEYR,AGEYR1824,"89,965","66,658",Massachusetts
2012,19.5,"$75,000 or greater",INC,INC75PLUS,"89,965","66,658",Massachusetts
2012,25.2,,EDU,EDUCOTEC,"89,965","66,658",Massachusetts
2012,22.6,"$25,000 - $34,999",INC,INC2535,"89,965","66,658",Massachusetts
2012,29.7,"Less than $15,000",INC,INCLESS15,"89,965","66,658",Massachusetts
2012,21.2,,GEN,FEMALE,"89,965","66,658",Massachusetts
2012,22.0,,RACE,RACENAA,"89,965","66,658",Massachusetts
2012,27.2,,AGEYR,AGEYR4554,"89,965","66,658",Massachusetts
2012,22.6,"$35,000 - $49,999",INC,INC3550,"89,965","66,658",Massachusetts
2012,16.2,,EDU,EDUCOGRAD,"89,965","66,658",Massachusetts
2012,22.6,,AGEYR,AGEYR65PLUS,"89,965","66,658",Massachusetts
2013,23.0,,RACE,RACEWHT,"90,877","66,866",Massachusetts
2013,29.0,,AGEYR,AGEYR5564,"90,877","66,866",Massachusetts
2013,10.2,,RACE,RACEASN,"90,877","66,866",Massachusetts
2013,30.2,,EDU,EDUHS,"90,877","66,866",Massachusetts
2013,10.4,,AGEYR,AGEYR1824,"90,877","66,866",Massachusetts
2013,27.2,"$15,000 - $24,999",INC,INC1525,"90,877","66,866",Massachusetts
2013,24.1,"$25,000 - $34,999",INC,INC2535,"90,877","66,866",Massachusetts
2013,23.8,,AGEYR,AGEYR65PLUS,"90,877","66,866",Massachusetts
2013,19.3,"$75,000 or greater",INC,INC75PLUS,"90,877","66,866",Massachusetts
2013,23.5,,AGEYR,AGEYR3544,"90,877","66,866",Massachusetts
2013,25.9,,GEN,MALE,"90,877","66,866",Massachusetts
2013,23.6,,OVR,OVERALL,"90,877","66,866",Massachusetts
2013,20.6,Data not reported,INC,INCNR,"90,877","66,866",Massachusetts
2013,29.4,,AGEYR,AGEYR4554,"90,877","66,866",Massachusetts
2013,36.1,,RACE,RACENAA,"90,877","66,866",Massachusetts
2013,27.8,,RACE,RACE2PLUS,"90,877","66,866",Massachusetts
2013,16.8,,EDU,EDUCOGRAD,"90,877","66,866",Massachusetts
2013,22.1,,AGEYR,AGEYR2534,"90,877","66,866",Massachusetts
2013,31.6,,RACE,RACEHIS,"90,877","66,866",Massachusetts
2013,27.3,"$35,000 - $49,999",INC,INC3550,"90,877","66,866",Massachusetts
2013,27.2,"$50,000 - $74,999",INC,INC5075,"90,877","66,866",Massachusetts
2013,33.8,,RACE,RACEBLK,"90,877","66,866",Massachusetts
2013,21.4,,GEN,FEMALE,"90,877","66,866",Massachusetts
2013,33.2,"Less than $15,000",INC,INCLESS15,"90,877","66,866",Massachusetts
2013,17.8,,RACE,RACEOTH,"90,877","66,866",Massachusetts
2013,28.4,,EDU,EDUHSGRAD,"90,877","66,866",Massachusetts
2013,25.3,,EDU,EDUCOTEC,"90,877","66,866",Massachusetts
2014,26.1,,EDU,EDUCOTEC,"92,850","67,846",Massachusetts
2014,25.0,"$50,000 - $74,999",INC,INC5075,"92,850","67,846",Massachusetts
2014,17.0,,EDU,EDUCOGRAD,"92,850","67,846",Massachusetts
2014,19.5,"$75,000 or greater",INC,INC75PLUS,"92,850","67,846",Massachusetts
2014,28.4,"$15,000 - $24,999",INC,INC1525,"92,850","67,846",Massachusetts
2014,32.2,,RACE,RACEHIS,"92,850","67,846",Massachusetts
2014,10.6,,AGEYR,AGEYR1824,"92,850","67,846",Massachusetts
2014,18.6,,AGEYR,AGEYR2534,"92,850","67,846",Massachusetts
2014,33.3,"Less than $15,000",INC,INCLESS15,"92,850","67,846",Massachusetts
2014,23.3,,OVR,OVERALL,"92,850","67,846",Massachusetts
2014,24.5,,AGEYR,AGEYR3544,"92,850","67,846",Massachusetts
2014,30.2,,EDU,EDUHS,"92,850","67,846",Massachusetts
2014,27.1,"$35,000 - $49,999",INC,INC3550,"92,850","67,846",Massachusetts
2014,4.7,,RACE,RACEASN,"92,850","67,846",Massachusetts
2014,22.7,,RACE,RACEWHT,"92,850","67,846",Massachusetts
2014,24.9,"$25,000 - $34,999",INC,INC2535,"92,850","67,846",Massachusetts
2014,26.4,,EDU,EDUHSGRAD,"92,850","67,846",Massachusetts
2014,25.0,,RACE,RACENAA,"92,850","67,846",Massachusetts
2014,23.0,,GEN,FEMALE,"92,850","67,846",Massachusetts
2014,17.9,Data not reported,INC,INCNR,"92,850","67,846",Massachusetts
2014,29.8,,AGEYR,AGEYR4554,"92,850","67,846",Massachusetts
2014,34.8,,RACE,RACEBLK,"92,850","67,846",Massachusetts
2014,23.6,,GEN,MALE,"92,850","67,846",Massachusetts
2014,25.3,,RACE,RACEOTH,"92,850","67,846",Massachusetts
2014,25.1,,AGEYR,AGEYR65PLUS,"92,850","67,846",Massachusetts
2014,27.6,,AGEYR,AGEYR5564,"92,850","67,846",Massachusetts
2014,26.7,,RACE,RACE2PLUS,"92,850","67,846",Massachusetts
2015,27.4,"$35,000 - $49,999",INC,INC3550,"94,143","68,563",Massachusetts
2015,30.0,,AGEYR,AGEYR4554,"94,143","68,563",Massachusetts
2015,24.3,,OVR,OVERALL,"94,143","68,563",Massachusetts
2015,30.1,"$15,000 - $24,999",INC,INC1525,"94,143","68,563",Massachusetts
2015,7.7,,RACE,RACEASN,"94,143","68,563",Massachusetts
2015,24.2,,AGEYR,AGEYR3544,"94,143","68,563",Massachusetts
2015,34.8,,EDU,EDUHS,"94,143","68,563",Massachusetts
2015,23.0,Data not reported,INC,INCNR,"94,143","68,563",Massachusetts
2015,31.6,"Less than $15,000",INC,INCLESS15,"94,143","68,563",Massachusetts
2015,27.5,,EDU,EDUHSGRAD,"94,143","68,563",Massachusetts
2015,17.3,,EDU,EDUCOGRAD,"94,143","68,563",Massachusetts
2015,23.7,,RACE,RACEOTH,"94,143","68,563",Massachusetts
2015,19.3,"$75,000 or greater",INC,INC75PLUS,"94,143","68,563",Massachusetts
2015,26.8,"$50,000 - $74,999",INC,INC5075,"94,143","68,563",Massachusetts
2015,26.5,,EDU,EDUCOTEC,"94,143","68,563",Massachusetts
2015,29.8,,AGEYR,AGEYR5564,"94,143","68,563",Massachusetts
2015,25.2,,AGEYR,AGEYR65PLUS,"94,143","68,563",Massachusetts
2015,25.4,,RACE,RACE2PLUS,"94,143","68,563",Massachusetts
2015,25.5,,GEN,MALE,"94,143","68,563",Massachusetts
2015,22.0,,AGEYR,AGEYR2534,"94,143","68,563",Massachusetts
2015,39.2,,RACE,RACEBLK,"94,143","68,563",Massachusetts
2015,28.7,"$25,000 - $34,999",INC,INC2535,"94,143","68,563",Massachusetts
2015,23.5,,RACE,RACEWHT,"94,143","68,563",Massachusetts
2015,10.6,,AGEYR,AGEYR1824,"94,143","68,563",Massachusetts
2015,23.0,,GEN,FEMALE,"94,143","68,563",Massachusetts
2015,33.4,,RACE,RACEHIS,"94,143","68,563",Massachusetts
2016,26.3,"$25,000 - $34,999",INC,INC2535,"97,295","70,954",Massachusetts
2016,23.7,,EDU,EDUCOTEC,"97,295","70,954",Massachusetts
2016,14.5,,AGEYR,AGEYR1824,"97,295","70,954",Massachusetts
2016,31.6,,RACE,RACE2PLUS,"97,295","70,954",Massachusetts
2016,25.9,,GEN,MALE,"97,295","70,954",Massachusetts
2016,15.9,,RACE,RACEOTH,"97,295","70,954",Massachusetts
2016,28.6,,AGEYR,AGEYR5564,"97,295","70,954",Massachusetts
2016,36.0,,RACE,RACEBLK,"97,295","70,954",Massachusetts
2016,30.7,"Less than $15,000",INC,INCLESS15,"97,295","70,954",Massachusetts
