"Year","LocationAbbr","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age.years.","Education","Gender","Income","Race.Ethnicity","GeoLocation","LocationID","StratificationCategoryId1","StratificationID1"
2019,"VA",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(37.54268067400045, -78.45789046299967)",51,"RACE","RACEHPI"
2011,"TN",35.4,31.5,39.4,1937,"65 or older","","","","","(35.68094058, -85.774490914)",47,"AGEYR","AGEYR65PLUS"
2019,"VA",33.1,28,38.7,522,"","","","Less than $15,000","","(37.54268067400045, -78.45789046299967)",51,"INC","INCLESS15"
2019,"ME",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(45.254228894000505, -68.98503133599962)",23,"RACE","RACEBLK"
2019,"AR",47.8,41.4,54.2,301,"25 - 34","","","","","(34.74865012400045, -92.27449074299966)",5,"AGEYR","AGEYR2534"
2019,"MA",32.6,27,38.8,358,"","Less than high school","","","","(42.27687047000046, -72.08269067499964)",25,"EDU","EDUHS"
2015,"ME",55.8,53.5,58.1,3090,"65 or older","","","","","(45.254228894001, -68.985031336)",23,"AGEYR","AGEYR65PLUS"
2019,"IN",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(39.766910452000445, -86.14996019399968)",18,"RACE","RACEHPI"
2015,"HI",48.3,42.1,54.7,566,"","","","Less than $15,000","","(21.304850435, -157.857749403)",15,"INC","INCLESS15"
2019,"GU",45,39.7,50.3,905,"","","","","Hawaiian/Pacific Islander","(13.444304, 144.793731)",66,"RACE","RACEHPI"
2019,"SD",48.3,41.2,55.4,561,"25 - 34","","","","","(44.353130053000484, -100.3735306369997)",46,"AGEYR","AGEYR2534"
2019,"IA",49.9,48.2,51.6,4701,"","","Female","","","(42.46940091300047, -93.81649055599968)",19,"GEN","FEMALE"
2019,"MT",63.6,60.9,66.2,1857,"","Some college or technical school","","","","(47.06652897200047, -109.42442064499971)",30,"EDU","EDUCOTEC"
2019,"ME",50.8,48.6,52.9,5861,"","","Female","","","(45.254228894000505, -68.98503133599962)",23,"GEN","FEMALE"
2019,"ID",NA,NA,NA,NA,"","","","","Other","(43.682630005000476, -114.3637300419997)",16,"RACE","RACEOTH"
2019,"ME",49,34.2,63.9,133,"","","","","2 or more races","(45.254228894000505, -68.98503133599962)",23,"RACE","RACE2PLUS"
2015,"KY",59.6,55.3,63.7,1393,"","","","$75,000 or greater","","(37.645970271, -84.774971048)",21,"INC","INC75PLUS"
2019,"WV",56.1,52.8,59.3,1392,"","College graduate","","","","(38.66551020200046, -80.71264013499967)",54,"EDU","EDUCOGRAD"
2015,"FL",49.3,45,53.7,1181,"","","","Data not reported","","(28.932040377, -81.928960539)",12,"INC","INCNR"
2019,"AK",47.1,34.6,60,160,"","","","$25,000 - $34,999","","(64.84507995700051, -147.72205903599973)",2,"INC","INC2535"
2019,"AL",52.4,47.9,57,794,"","","","$50,000 - $74,999","","(32.84057112200048, -86.63186076199969)",1,"INC","INC5075"
2015,"MD",48.1,41,55.2,1016,"","","","$15,000 - $24,999","","(39.290580964, -76.609260111)",24,"INC","INC1525"
2019,"TN",50.4,45.1,55.8,575,"25 - 34","","","","","(35.68094058000048, -85.77449091399967)",47,"AGEYR","AGEYR2534"
2011,"ID",NA,NA,NA,NA,"","","","","Asian","(43.682630005, -114.363730042)",16,"RACE","RACEASN"
2019,"CA",44.5,41.2,47.8,1414,"","","","Less than $15,000","","(37.63864012300047, -120.99999953799971)",6,"INC","INCLESS15"
2019,"GU",36.1,27.5,45.7,274,"","","","Data not reported","","(13.444304, 144.793731)",66,"INC","INCNR"
2019,"KY",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(37.645970271000465, -84.77497104799966)",21,"RACE","RACEHPI"
2019,"IN",43.8,40.5,47.3,1490,"","","","Data not reported","","(39.766910452000445, -86.14996019399968)",18,"INC","INCNR"
2011,"NC",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(35.466220975, -79.159250463)",37,"RACE","RACEHPI"
2019,"NM",48.5,44.2,52.9,992,"","","","$15,000 - $24,999","","(34.52088095200048, -106.24058098499967)",35,"INC","INC1525"
2019,"CO",40.2,35.4,45.2,521,"","Less than high school","","","","(38.843840757000464, -106.13361092099967)",8,"EDU","EDUHS"
2019,"LA",47.7,44.3,51.2,1171,"65 or older","","","","","(31.31266064400046, -92.44568007099969)",22,"AGEYR","AGEYR65PLUS"
2015,"OH",48.1,43,53.1,1066,"","","","$25,000 - $34,999","","(40.060210141, -82.404260056)",39,"INC","INC2535"
2019,"NC",37.1,32.2,42.2,499,"","","","$15,000 - $24,999","","(35.466220975000454, -79.15925046299964)",37,"INC","INC1525"
2013,"NY",40.3,36.6,44.1,1019,"","","","","Hispanic","(42.827001032, -75.543970427)",36,"RACE","RACEHIS"
2019,"TX",52.6,49.8,55.3,4586,"","","Male","","","(31.827240407000488, -99.42677020599967)",48,"GEN","MALE"
2019,"MA",51.3,47.1,55.5,782,"25 - 34","","","","","(42.27687047000046, -72.08269067499964)",25,"AGEYR","AGEYR2534"
2013,"SC",40,30.6,50.3,141,"","","","","Hispanic","(33.998821303, -81.045371207)",45,"RACE","RACEHIS"
2019,"RI",48.9,46.2,51.6,2956,"","","Female","","","(41.70828019300046, -71.52247031399963)",44,"GEN","FEMALE"
2019,"MS",NA,NA,NA,NA,"","","","","Other","(32.745510099000455, -89.53803082499968)",28,"RACE","RACEOTH"
2019,"US",52.2,48.5,55.8,2609,"","","","","Other","",59,"RACE","RACEOTH"
2019,"RI",53.6,36.8,69.6,74,"","","","","2 or more races","(41.70828019300046, -71.52247031399963)",44,"RACE","RACE2PLUS"
2015,"VT",58.6,55.7,61.5,1779,"65 or older","","","","","(43.625381239, -72.517640791)",50,"AGEYR","AGEYR65PLUS"
2013,"CA",56.9,54.9,58.9,4415,"","","Male","","","(37.638640123, -120.999999538)",6,"GEN","MALE"
2019,"GA",63.2,47.1,76.9,115,"","","","","2 or more races","(32.83968109300048, -83.62758034599966)",13,"RACE","RACE2PLUS"
2019,"OK",37.1,33.5,40.8,950,"55 - 64","","","","","(35.47203135600046, -97.52107021399968)",40,"AGEYR","AGEYR5564"
2019,"FL",57.9,41.8,72.5,131,"","","","","Other","(28.932040377000476, -81.92896053899966)",12,"RACE","RACEOTH"
2011,"MD",52.2,49.4,54.9,2633,"65 or older","","","","","(39.290580964, -76.609260111)",24,"AGEYR","AGEYR65PLUS"
2013,"AK",49.2,43.3,55.2,552,"","","","","American Indian/Alaska Native","(64.845079957001, -147.722059036)",2,"RACE","RACENAA"
2019,"TN",32.4,27.1,38.2,561,"","","","Less than $15,000","","(35.68094058000048, -85.77449091399967)",47,"INC","INCLESS15"
2019,"AL",54.8,52.1,57.4,2049,"","College graduate","","","","(32.84057112200048, -86.63186076199969)",1,"EDU","EDUCOGRAD"
2015,"UT",45.6,33.5,58.3,88,"","","","","2 or more races","(39.360700171, -111.587130635)",49,"RACE","RACE2PLUS"
2015,"NJ",48.9,47.4,50.5,10051,"","","","","","(40.130570048, -74.273691288)",34,"OVR","OVERALL"
2019,"NC",48.9,42.6,55.1,327,"","","","$25,000 - $34,999","","(35.466220975000454, -79.15925046299964)",37,"INC","INC2535"
2019,"WA",66.8,64.9,68.7,4033,"","","","$75,000 or greater","","(47.52227862900048, -120.47001078999972)",53,"INC","INC75PLUS"
2019,"PA",54.4,51.4,57.3,1788,"65 or older","","","","","(40.79373015200048, -77.86070029399963)",42,"AGEYR","AGEYR65PLUS"
2015,"NV",53.2,35.9,69.8,87,"","","","","2 or more races","(39.49324039, -117.071840564)",32,"RACE","RACE2PLUS"
2019,"MI",42.1,37.8,46.5,763,"","","","","Non-Hispanic Black","(44.6613195430005, -84.71439026999968)",26,"RACE","RACEBLK"
2019,"SD",46.6,44,49.2,5977,"","","","","","(44.353130053000484, -100.3735306369997)",46,"OVR","OVERALL"
2011,"HI",60.8,57.6,63.9,1966,"","Some college or technical school","","","","(21.304850435, -157.857749403)",15,"EDU","EDUCOTEC"
2013,"NC",51.4,48.8,54,2670,"65 or older","","","","","(35.466220975, -79.159250463)",37,"AGEYR","AGEYR65PLUS"
2019,"NE",56.4,54.2,58.5,3860,"","","","$75,000 or greater","","(41.6410409880005, -99.36572062299967)",31,"INC","INC75PLUS"
2019,"MD",32.6,28.1,37.4,833,"","Less than high school","","","","(39.29058096400047, -76.60926011099963)",24,"EDU","EDUHS"
2015,"VT",56.8,49.9,63.5,286,"18 - 24","","","","","(43.625381239, -72.517640791)",50,"AGEYR","AGEYR1824"
2019,"IA",49.4,46.4,52.4,1269,"45 - 54","","","","","(42.46940091300047, -93.81649055599968)",19,"AGEYR","AGEYR4554"
2013,"AR",37.6,34.4,41,1686,"","High school graduate","","","","(34.748650124, -92.274490743)",5,"EDU","EDUHSGRAD"
2019,"MO",42.9,39.9,45.9,2135,"","High school graduate","","","","(38.635790776000476, -92.56630005299968)",29,"EDU","EDUHSGRAD"
2015,"OK",43.3,38.4,48.2,617,"35 - 44","","","","","(35.472031356, -97.521070214)",40,"AGEYR","AGEYR3544"
2019,"SC",57.7,54.6,60.8,1671,"","","","$75,000 or greater","","(33.998821303000454, -81.04537120699968)",45,"INC","INC75PLUS"
2019,"NY",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(42.82700103200045, -75.54397042699964)",36,"RACE","RACEHPI"
2019,"MD",50.4,43.6,57.1,318,"","","","","Asian","(39.29058096400047, -76.60926011099963)",24,"RACE","RACEASN"
2015,"RI",58.4,55,61.8,1564,"","","","$75,000 or greater","","(41.708280193, -71.522470314)",44,"INC","INC75PLUS"
2019,"US",60.8,60.3,61.4,107920,"","","","$75,000 or greater","","",59,"INC","INC75PLUS"
2019,"NM",50.9,47.2,54.6,1377,"","High school graduate","","","","(34.52088095200048, -106.24058098499967)",35,"EDU","EDUHSGRAD"
2013,"PA",41,37.9,44.2,1736,"","","","$15,000 - $24,999","","(40.793730152, -77.860700294)",42,"INC","INC1525"
2019,"KS",47.9,46.1,49.6,5285,"","","Female","","","(38.34774030000045, -98.20078122699965)",20,"GEN","FEMALE"
2019,"NE",48.4,45.5,51.4,1898,"45 - 54","","","","","(41.6410409880005, -99.36572062299967)",31,"AGEYR","AGEYR4554"
2019,"MS",33,29.4,36.7,963,"55 - 64","","","","","(32.745510099000455, -89.53803082499968)",28,"AGEYR","AGEYR5564"
2019,"NV",45.1,39.2,51.3,414,"","","","Data not reported","","(39.493240390000494, -117.07184056399967)",32,"INC","INCNR"
2013,"HI",59.9,56.6,63.1,1778,"","","","","2 or more races","(21.304850435, -157.857749403)",15,"RACE","RACE2PLUS"
2011,"KS",47.2,45.7,48.6,7732,"","","Male","","","(38.3477403, -98.200781227)",20,"GEN","MALE"
2019,"RI",34.5,28,41.6,395,"","","","Less than $15,000","","(41.70828019300046, -71.52247031399963)",44,"INC","INCLESS15"
2011,"NC",35.8,31.6,40.3,1258,"","","","Less than $15,000","","(35.466220975, -79.159250463)",37,"INC","INCLESS15"
2019,"ID",57.4,51.7,62.9,652,"35 - 44","","","","","(43.682630005000476, -114.3637300419997)",16,"AGEYR","AGEYR3544"
2019,"VT",63,60.3,65.8,2369,"65 or older","","","","","(43.62538123900049, -72.51764079099962)",50,"AGEYR","AGEYR65PLUS"
2019,"GA",47.7,41.8,53.6,682,"","","","$35,000 - $49,999","","(32.83968109300048, -83.62758034599966)",13,"INC","INC3550"
2019,"HI",60,54.3,65.3,511,"","","","","Hispanic","(21.304850435000446, -157.85774940299973)",15,"RACE","RACEHIS"
2019,"SC",NA,NA,NA,NA,"","","","","Asian","(33.998821303000454, -81.04537120699968)",45,"RACE","RACEASN"
2019,"CT",50.9,46.2,55.5,610,"25 - 34","","","","","(41.56266102000046, -72.64984095199964)",9,"AGEYR","AGEYR2534"
2019,"OR",59.8,58,61.5,4378,"","","","","Non-Hispanic White","(44.56744942400047, -120.15503132599969)",41,"RACE","RACEWHT"
2019,"AK",NA,NA,NA,NA,"","","","","Other","(64.84507995700051, -147.72205903599973)",2,"RACE","RACEOTH"
2019,"OH",59.9,45.7,72.6,78,"","","","","Asian","(40.06021014100048, -82.40426005599966)",39,"RACE","RACEASN"
2019,"MO",NA,NA,NA,NA,"","","","","Asian","(38.635790776000476, -92.56630005299968)",29,"RACE","RACEASN"
2019,"MA",42,35.5,48.8,351,"","","","Less than $15,000","","(42.27687047000046, -72.08269067499964)",25,"INC","INCLESS15"
2011,"LA",49.3,35.5,63.2,106,"","","","","2 or more races","(31.312660644, -92.445680071)",22,"RACE","RACE2PLUS"
2013,"MS",28.5,24.8,32.6,1233,"","","","Less than $15,000","","(32.745510099, -89.538030825)",28,"INC","INCLESS15"
2019,"US",53.5,53.1,54,163409,"","","Male","","","",59,"GEN","MALE"
2019,"WV",44.4,39.2,49.7,626,"","","","Data not reported","","(38.66551020200046, -80.71264013499967)",54,"INC","INCNR"
2019,"LA",63,47.3,76.3,55,"","","","","American Indian/Alaska Native","(31.31266064400046, -92.44568007099969)",22,"RACE","RACENAA"
2019,"CT",51.1,41.6,60.5,167,"","","","","Asian","(41.56266102000046, -72.64984095199964)",9,"RACE","RACEASN"
2019,"KS",46.9,43.5,50.2,1471,"","","","Data not reported","","(38.34774030000045, -98.20078122699965)",20,"INC","INCNR"
2019,"CO",59.3,58,60.6,8183,"","","","","","(38.843840757000464, -106.13361092099967)",8,"OVR","OVERALL"
2019,"OK",34.8,29.7,40.3,486,"","","","$25,000 - $34,999","","(35.47203135600046, -97.52107021399968)",40,"INC","INC2535"
2019,"KY",41.9,34.9,49.3,308,"18 - 24","","","","","(37.645970271000465, -84.77497104799966)",21,"AGEYR","AGEYR1824"
2011,"OK",44.2,42.3,46.1,5112,"","","Female","","","(35.472031356, -97.521070214)",40,"GEN","FEMALE"
2011,"MO",56.7,52.3,61,938,"","","","$75,000 or greater","","(38.635790776, -92.566300053)",29,"INC","INC75PLUS"
2019,"NH",NA,NA,NA,NA,"","","","","2 or more races","(43.65595011300047, -71.50036091999965)",33,"RACE","RACE2PLUS"
2011,"NH",65.2,62.7,67.7,2438,"","College graduate","","","","(43.655950113, -71.50036092)",33,"EDU","EDUCOGRAD"
2019,"GA",46.7,42.4,51.1,1230,"55 - 64","","","","","(32.83968109300048, -83.62758034599966)",13,"AGEYR","AGEYR5564"
2019,"AR",48.7,44.9,52.6,1270,"","Some college or technical school","","","","(34.74865012400045, -92.27449074299966)",5,"EDU","EDUCOTEC"
2019,"HI",59.3,41.3,75,58,"","","","","Non-Hispanic Black","(21.304850435000446, -157.85774940299973)",15,"RACE","RACEBLK"
2019,"DE",43.8,35,53,261,"","","","Less than $15,000","","(39.008830667000495, -75.57774116799965)",10,"INC","INCLESS15"
2019,"MI",60.7,58.4,62.9,2922,"","","","$75,000 or greater","","(44.6613195430005, -84.71439026999968)",26,"INC","INC75PLUS"
2019,"NE",48.2,46.5,49.9,6494,"","","Male","","","(41.6410409880005, -99.36572062299967)",31,"GEN","MALE"
2013,"IL",46.9,39.8,54.1,298,"","","","","Hispanic","(40.485010283, -88.997710178)",17,"RACE","RACEHIS"
2019,"PR",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(18.220833, -66.590149)",72,"RACE","RACEHPI"
2019,"VT",NA,NA,NA,NA,"","","","","Asian","(43.62538123900049, -72.51764079099962)",50,"RACE","RACEASN"
2019,"AK",48.5,40.3,56.9,276,"25 - 34","","","","","(64.84507995700051, -147.72205903599973)",2,"AGEYR","AGEYR2534"
2019,"TN",52.2,36.3,67.6,65,"","","","","American Indian/Alaska Native","(35.68094058000048, -85.77449091399967)",47,"RACE","RACENAA"
2011,"NJ",49.5,47.1,51.9,3647,"","High school graduate","","","","(40.130570048, -74.273691288)",34,"EDU","EDUHSGRAD"
2019,"OH",45.8,42.3,49.3,1618,"45 - 54","","","","","(40.06021014100048, -82.40426005599966)",39,"AGEYR","AGEYR4554"
2019,"CA",54.3,50,58.6,781,"","","","","Asian","(37.63864012300047, -120.99999953799971)",6,"RACE","RACEASN"
2013,"UT",57.8,55.1,60.4,2115,"55 - 64","","","","","(39.360700171, -111.587130635)",49,"AGEYR","AGEYR5564"
2013,"ND",41.2,38.1,44.2,2133,"","High school graduate","","","","(47.475319779, -100.118421049)",38,"EDU","EDUHSGRAD"
2019,"MN",53,46.1,59.9,249,"","","","","Asian","(46.35564873600049, -94.79420050299967)",27,"RACE","RACEASN"
2019,"TX",36.1,30.3,42.4,995,"","","","Less than $15,000","","(31.827240407000488, -99.42677020599967)",48,"INC","INCLESS15"
2019,"GA",44.7,41,48.5,1663,"","High school graduate","","","","(32.83968109300048, -83.62758034599966)",13,"EDU","EDUHSGRAD"
2015,"MI",51.2,47.4,55.1,1028,"","","","$35,000 - $49,999","","(44.661319543001, -84.71439027)",26,"INC","INC3550"
2015,"TX",30.1,17.4,46.7,90,"","","","","American Indian/Alaska Native","(31.827240407, -99.426770206)",48,"RACE","RACENAA"
2019,"WA",60.4,58.7,62.1,5412,"","","Male","","","(47.52227862900048, -120.47001078999972)",53,"GEN","MALE"
2013,"GA",51.1,48.2,54,1975,"65 or older","","","","","(32.839681093, -83.627580346)",13,"AGEYR","AGEYR65PLUS"
2011,"WY",52,49.3,54.6,2629,"","","Male","","","(43.235541343, -108.109830353)",56,"GEN","MALE"
2011,"DC",70.2,67.3,73.1,1898,"","","","","Non-Hispanic White","(38.890371385, -77.031961127)",11,"RACE","RACEWHT"
2019,"WV",45.6,43.1,48.1,2731,"","","Female","","","(38.66551020200046, -80.71264013499967)",54,"GEN","FEMALE"
2013,"GA",47.9,45.9,49.9,4428,"","","Female","","","(32.839681093, -83.627580346)",13,"GEN","FEMALE"
2011,"MD",47.1,42.8,51.6,851,"25 - 34","","","","","(39.290580964, -76.609260111)",24,"AGEYR","AGEYR2534"
2015,"PA",52.2,49.4,54.9,2230,"","","Male","","","(40.793730152, -77.860700294)",42,"GEN","MALE"
2019,"TN",58.3,54.4,62.1,1287,"","","","$75,000 or greater","","(35.68094058000048, -85.77449091399967)",47,"INC","INC75PLUS"
2019,"KS",44.2,40.1,48.3,908,"","","","$25,000 - $34,999","","(38.34774030000045, -98.20078122699965)",20,"INC","INC2535"
2019,"SD",NA,NA,NA,NA,"","","","","Asian","(44.353130053000484, -100.3735306369997)",46,"RACE","RACEASN"
2019,"NM",52.6,47.2,57.9,715,"","","","Data not reported","","(34.52088095200048, -106.24058098499967)",35,"INC","INCNR"
2019,"UT",37,31.9,42.5,454,"","Less than high school","","","","(39.360700171000474, -111.58713063499971)",49,"EDU","EDUHS"
2019,"NH",60,56.5,63.4,1147,"55 - 64","","","","","(43.65595011300047, -71.50036091999965)",33,"AGEYR","AGEYR5564"
2011,"CT",50.9,47.3,54.5,1348,"55 - 64","","","","","(41.56266102, -72.649840952)",9,"AGEYR","AGEYR5564"
2019,"ME",38.3,25.7,52.7,129,"","","","","Hispanic","(45.254228894000505, -68.98503133599962)",23,"RACE","RACEHIS"
2019,"IN",44.9,43,46.9,4254,"","","Female","","","(39.766910452000445, -86.14996019399968)",18,"GEN","FEMALE"
2013,"CA",64.8,63.2,66.5,5932,"","","","","Non-Hispanic White","(37.638640123, -120.999999538)",6,"RACE","RACEWHT"
2011,"NV",52.6,50.1,55.1,4843,"","","","","","(39.49324039, -117.071840564)",32,"OVR","OVERALL"
2015,"OR",62.3,57.3,67.1,625,"","","","$50,000 - $74,999","","(44.567449424, -120.155031326)",41,"INC","INC5075"
2019,"DC",56.9,52.8,61,953,"","","Male","","","(38.89037138500049, -77.03196112699965)",11,"GEN","MALE"
2015,"NJ",48.4,44.5,52.4,1677,"","","","Data not reported","","(40.130570048, -74.273691288)",34,"INC","INCNR"
2019,"WA",54.5,49.9,59.1,613,"18 - 24","","","","","(47.52227862900048, -120.47001078999972)",53,"AGEYR","AGEYR1824"
2015,"MN",55.5,54.1,56.8,8337,"","","Female","","","(46.355648736, -94.794200503)",27,"GEN","FEMALE"
2019,"MD",46.6,43,50.2,1150,"25 - 34","","","","","(39.29058096400047, -76.60926011099963)",24,"AGEYR","AGEYR2534"
2015,"WY",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(43.235541343, -108.109830353)",56,"RACE","RACEHPI"
2019,"AR",56.2,51.8,60.5,904,"","","","$75,000 or greater","","(34.74865012400045, -92.27449074299966)",5,"INC","INC75PLUS"
2019,"NY",48.6,45,52.2,1305,"35 - 44","","","","","(42.82700103200045, -75.54397042699964)",36,"AGEYR","AGEYR3544"
2019,"WY",45.3,39,51.8,537,"","","","$15,000 - $24,999","","(43.23554134300048, -108.10983035299967)",56,"INC","INC1525"
2019,"KY",36.8,34.6,39,4385,"","","","","Non-Hispanic White","(37.645970271000465, -84.77497104799966)",21,"RACE","RACEWHT"
2019,"MN",65.9,64.5,67.3,5889,"","College graduate","","","","(46.35564873600049, -94.79420050299967)",27,"EDU","EDUCOGRAD"
2013,"NH",40.7,32.7,49.2,260,"","Less than high school","","","","(43.655950113, -71.50036092)",33,"EDU","EDUHS"
2011,"DE",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(39.008830667, -75.577741168)",10,"RACE","RACEHPI"
2019,"NE",40.7,37.5,43.9,2037,"","","","$15,000 - $24,999","","(41.6410409880005, -99.36572062299967)",31,"INC","INC1525"
2019,"GU",47.4,42.2,52.7,760,"","High school graduate","","","","(13.444304, 144.793731)",66,"EDU","EDUHSGRAD"
2019,"HI",51.3,48.4,54.2,1815,"","High school graduate","","","","(21.304850435000446, -157.85774940299973)",15,"EDU","EDUHSGRAD"
2019,"OH",43.1,19.4,70.4,79,"","","","","American Indian/Alaska Native","(40.06021014100048, -82.40426005599966)",39,"RACE","RACENAA"
2019,"PA",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(40.79373015200048, -77.86070029399963)",42,"RACE","RACENAA"
2019,"PR",26.6,23.2,30.2,951,"","","","Data not reported","","(18.220833, -66.590149)",72,"INC","INCNR"
2019,"MI",52.9,50.9,54.9,4266,"","","Male","","","(44.6613195430005, -84.71439026999968)",26,"GEN","MALE"
2015,"WV",50.4,46.2,54.6,692,"35 - 44","","","","","(38.665510202, -80.712640135)",54,"AGEYR","AGEYR3544"
2011,"MS",35.6,32.3,39,1648,"","","","$15,000 - $24,999","","(32.745510099, -89.538030825)",28,"INC","INC1525"
2019,"RI",33,27.4,39.2,388,"","","","","Hispanic","(41.70828019300046, -71.52247031399963)",44,"RACE","RACEHIS"
2015,"IN",33.1,26.8,40.2,392,"","Less than high school","","","","(39.766910452, -86.149960194)",18,"EDU","EDUHS"
2019,"WI",NA,NA,NA,NA,"","","","","2 or more races","(44.39319117400049, -89.81637074199966)",55,"RACE","RACE2PLUS"
2011,"MO",50.3,45.1,55.5,852,"","","","Data not reported","","(38.635790776, -92.566300053)",29,"INC","INCNR"
2019,"MT",64.4,60.4,68.2,733,"35 - 44","","","","","(47.06652897200047, -109.42442064499971)",30,"AGEYR","AGEYR3544"
2011,"WV",NA,NA,NA,NA,"","","","","Other","(38.665510202, -80.712640135)",54,"RACE","RACEOTH"
2019,"WA",46.2,42.4,50.1,1168,"","","","$15,000 - $24,999","","(47.52227862900048, -120.47001078999972)",53,"INC","INC1525"
2019,"LA",53.7,47.8,59.5,452,"","","","$35,000 - $49,999","","(31.31266064400046, -92.44568007099969)",22,"INC","INC3550"
2019,"OR",45.1,38.7,51.7,327,"","Less than high school","","","","(44.56744942400047, -120.15503132599969)",41,"EDU","EDUHS"
2011,"WV",38.2,35.5,41,1533,"65 or older","","","","","(38.665510202, -80.712640135)",54,"AGEYR","AGEYR65PLUS"
2015,"UT",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(39.360700171, -111.587130635)",49,"RACE","RACEBLK"
2019,"IL",45.7,40.2,51.3,442,"","","","Data not reported","","(40.48501028300046, -88.99771017799969)",17,"INC","INCNR"
2011,"PA",44.5,41.2,47.9,1785,"","","","$15,000 - $24,999","","(40.793730152, -77.860700294)",42,"INC","INC1525"
2019,"OH",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(40.06021014100048, -82.40426005599966)",39,"RACE","RACEHPI"
2019,"ID",59.2,55.4,63,1584,"","Some college or technical school","","","","(43.682630005000476, -114.3637300419997)",16,"EDU","EDUCOTEC"
2019,"MI",44.7,40.7,48.8,1117,"","","","$15,000 - $24,999","","(44.6613195430005, -84.71439026999968)",26,"INC","INC1525"
2019,"SC",38.1,29,48.1,161,"","","","","Hispanic","(33.998821303000454, -81.04537120699968)",45,"RACE","RACEHIS"
2013,"AK",NA,NA,NA,NA,"","","","","Other","(64.845079957001, -147.722059036)",2,"RACE","RACEOTH"
2019,"OR",62.6,58.4,66.6,759,"","","","$50,000 - $74,999","","(44.56744942400047, -120.15503132599969)",41,"INC","INC5075"
2019,"MS",44,36.9,51.3,246,"18 - 24","","","","","(32.745510099000455, -89.53803082499968)",28,"AGEYR","AGEYR1824"
2019,"OK",31.6,27.5,36,795,"","","","Data not reported","","(35.47203135600046, -97.52107021399968)",40,"INC","INCNR"
2019,"SC",47.7,44.1,51.4,1202,"55 - 64","","","","","(33.998821303000454, -81.04537120699968)",45,"AGEYR","AGEYR5564"
2019,"WY",73.3,57,85,59,"","","","","2 or more races","(43.23554134300048, -108.10983035299967)",56,"RACE","RACE2PLUS"
2015,"ND",NA,NA,NA,NA,"","","","","Other","(47.475319779, -100.118421049)",38,"RACE","RACEOTH"
2019,"NH",64.6,45.4,80,58,"","","","","Other","(43.65595011300047, -71.50036091999965)",33,"RACE","RACEOTH"
2019,"NE",57.5,55.4,59.4,4522,"","College graduate","","","","(41.6410409880005, -99.36572062299967)",31,"EDU","EDUCOGRAD"
2013,"ME",53.7,50.9,56.5,1969,"","Some college or technical school","","","","(45.254228894001, -68.985031336)",23,"EDU","EDUCOTEC"
2019,"KY",33.1,30.4,35.9,2838,"","","Female","","","(37.645970271000465, -84.77497104799966)",21,"GEN","FEMALE"
2019,"WY",56.2,52.5,59.7,1447,"","Some college or technical school","","","","(43.23554134300048, -108.10983035299967)",56,"EDU","EDUCOTEC"
2019,"CT",58.8,57.1,60.5,6301,"","","","","Non-Hispanic White","(41.56266102000046, -72.64984095199964)",9,"RACE","RACEWHT"
2015,"MD",55.3,45.9,64.3,244,"","","","","Asian","(39.290580964, -76.609260111)",24,"RACE","RACEASN"
2013,"NC",50.3,47.5,53.1,2208,"","Some college or technical school","","","","(35.466220975, -79.159250463)",37,"EDU","EDUCOTEC"
2019,"DC",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(38.89037138500049, -77.03196112699965)",11,"RACE","RACENAA"
2019,"WI",53.3,48.1,58.6,538,"45 - 54","","","","","(44.39319117400049, -89.81637074199966)",55,"AGEYR","AGEYR4554"
2019,"OK",36,33.9,38.3,2992,"","","Female","","","(35.47203135600046, -97.52107021399968)",40,"GEN","FEMALE"
2019,"NY",56.1,54.6,57.7,8371,"","","","","Non-Hispanic White","(42.82700103200045, -75.54397042699964)",36,"RACE","RACEWHT"
2015,"NH",57.2,53.7,60.6,1513,"","Some college or technical school","","","","(43.655950113, -71.50036092)",33,"EDU","EDUCOTEC"
2019,"US",39.2,38,40.4,26411,"","","","Less than $15,000","","",59,"INC","INCLESS15"
2019,"NM",56.7,53.1,60.1,1528,"","Some college or technical school","","","","(34.52088095200048, -106.24058098499967)",35,"EDU","EDUCOTEC"
2019,"VT",57.9,51.2,64.3,668,"","","","$35,000 - $49,999","","(43.62538123900049, -72.51764079099962)",50,"INC","INC3550"
2019,"MO",44.2,39.6,48.9,711,"25 - 34","","","","","(38.635790776000476, -92.56630005299968)",29,"AGEYR","AGEYR2534"
2019,"MD",53.8,51.5,56.2,3476,"55 - 64","","","","","(39.29058096400047, -76.60926011099963)",24,"AGEYR","AGEYR5564"
