"Year","LocationAbbr","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age.years.","Education","Gender","Income","Race.Ethnicity","GeoLocation","LocationID","StratificationCategoryId1","StratificationID1"
2019,"LA",32.2,20.5,46.7,59,"","","","","American Indian/Alaska Native","(31.31266064400046, -92.44568007099969)",22,"RACE","RACENAA"
2013,"PA",28,26.4,29.5,6115,"","","Female","","","(40.793730152, -77.860700294)",42,"GEN","FEMALE"
2012,"WI",37.1,30.2,44.5,484,"","","","Data not reported","","(44.393191174, -89.816370742)",55,"INC","INCNR"
2019,"WV",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(38.66551020200046, -80.71264013499967)",54,"RACE","RACEHPI"
2019,"IL",36.4,33.5,39.3,1531,"65 or older","","","","","(40.48501028300046, -88.99771017799969)",17,"AGEYR","AGEYR65PLUS"
2019,"OK",34.8,29.9,40,547,"","","","$25,000 - $34,999","","(35.47203135600046, -97.52107021399968)",40,"INC","INC2535"
2019,"RI",30.8,24.6,37.9,366,"","Less than high school","","","","(41.70828019300046, -71.52247031399963)",44,"EDU","EDUHS"
2019,"DC",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(38.89037138500049, -77.03196112699965)",11,"RACE","RACENAA"
2014,"ND",35.9,30.1,42.2,672,"","","","$25,000 - $34,999","","(47.475319779, -100.118421049)",38,"INC","INC2535"
2014,"VA",37.9,31.2,45.1,294,"","","","","Hispanic","(37.542680674, -78.457890463)",51,"RACE","RACEHIS"
2013,"WI",37.8,34.3,41.4,1756,"","Some college or technical school","","","","(44.393191174, -89.816370742)",55,"EDU","EDUCOTEC"
2019,"GA",34.5,21.4,50.4,127,"","","","","2 or more races","(32.83968109300048, -83.62758034599966)",13,"RACE","RACE2PLUS"
2011,"RI",42.8,40.2,45.5,2454,"","","Male","","","(41.708280193, -71.522470314)",44,"GEN","MALE"
2012,"FL",35.5,30.6,40.7,577,"25 - 34","","","","","(28.932040377, -81.928960539)",12,"AGEYR","AGEYR2534"
2019,"WY",29.4,23.5,36.2,408,"","","","$25,000 - $34,999","","(43.23554134300048, -108.10983035299967)",56,"INC","INC2535"
2019,"MD",36.6,31.7,41.8,863,"","Less than high school","","","","(39.29058096400047, -76.60926011099963)",24,"EDU","EDUHS"
2019,"WA",37.8,35.9,39.7,4434,"65 or older","","","","","(47.52227862900048, -120.47001078999972)",53,"AGEYR","AGEYR65PLUS"
2019,"CA",34.2,30.4,38.2,847,"","","","","Asian","(37.63864012300047, -120.99999953799971)",6,"RACE","RACEASN"
2019,"MD",27.6,21.2,35,262,"","","","","2 or more races","(39.29058096400047, -76.60926011099963)",24,"RACE","RACE2PLUS"
2014,"NM",34.7,30.6,39.1,1127,"","","","Less than $15,000","","(34.520880952, -106.240580985)",35,"INC","INCLESS15"
2019,"CT",37.7,35,40.5,1906,"55 - 64","","","","","(41.56266102000046, -72.64984095199964)",9,"AGEYR","AGEYR5564"
2019,"IN",40.8,28.3,54.6,91,"","","","","Other","(39.766910452000445, -86.14996019399968)",18,"RACE","RACEOTH"
2013,"OR",31.3,27.1,35.8,605,"35 - 44","","","","","(44.567449424, -120.155031326)",41,"AGEYR","AGEYR3544"
2019,"SC",29.6,24.8,34.8,582,"","Less than high school","","","","(33.998821303000454, -81.04537120699968)",45,"EDU","EDUHS"
2019,"NE",30,19.8,42.5,161,"","","","","American Indian/Alaska Native","(41.6410409880005, -99.36572062299967)",31,"RACE","RACENAA"
2013,"WY",33.7,29.2,38.6,929,"","","","$15,000 - $24,999","","(43.235541343, -108.109830353)",56,"INC","INC1525"
2012,"VA",36.2,34.8,37.7,6948,"","","","","","(37.542680674, -78.457890463)",51,"OVR","OVERALL"
2014,"MO",31.8,26.2,38,857,"","","","","Non-Hispanic Black","(38.635790776, -92.566300053)",29,"RACE","RACEBLK"
2019,"AL",35.6,23.3,50.1,81,"","","","","2 or more races","(32.84057112200048, -86.63186076199969)",1,"RACE","RACE2PLUS"
2013,"KS",37.3,35.5,39.1,3697,"45 - 54","","","","","(38.3477403, -98.200781227)",20,"AGEYR","AGEYR4554"
2019,"CO",30.1,22.2,39.3,150,"","","","","Asian","(38.843840757000464, -106.13361092099967)",8,"RACE","RACEASN"
2014,"CT",38.6,33.9,43.5,720,"","","","$35,000 - $49,999","","(41.56266102, -72.649840952)",9,"INC","INC3550"
2012,"MT",30.1,26.2,34.4,1008,"","","","Less than $15,000","","(47.066528972, -109.424420645)",30,"INC","INCLESS15"
2013,"UT",36.1,33.6,38.6,2093,"35 - 44","","","","","(39.360700171, -111.587130635)",49,"AGEYR","AGEYR3544"
2015,"IN",35.8,31.2,40.7,815,"","","","$35,000 - $49,999","","(39.766910452, -86.149960194)",18,"INC","INC3550"
2011,"PA",35.5,32.5,38.7,1902,"","","","$15,000 - $24,999","","(40.793730152, -77.860700294)",42,"INC","INC1525"
2019,"AK",33.7,25,43.7,285,"","","","$15,000 - $24,999","","(64.84507995700051, -147.72205903599973)",2,"INC","INC1525"
2014,"NE",40.7,39.1,42.3,7540,"65 or older","","","","","(41.641040988001, -99.365720623)",31,"AGEYR","AGEYR65PLUS"
2019,"KS",29.3,27.7,30.9,5238,"","","Female","","","(38.34774030000045, -98.20078122699965)",20,"GEN","FEMALE"
2011,"CA",39.8,37.8,41.9,3923,"","","","","Hispanic","(37.638640123, -120.999999538)",6,"RACE","RACEHIS"
2019,"SC",35.4,32.7,38.3,1781,"","","","$75,000 or greater","","(33.998821303000454, -81.04537120699968)",45,"INC","INC75PLUS"
2019,"NY",35.5,34.1,37,8860,"","","","","Non-Hispanic White","(42.82700103200045, -75.54397042699964)",36,"RACE","RACEWHT"
2011,"NV",38.3,33,43.9,1142,"55 - 64","","","","","(39.49324039, -117.071840564)",32,"AGEYR","AGEYR5564"
2019,"WI",27.7,21.8,34.5,257,"18 - 24","","","","","(44.39319117400049, -89.81637074199966)",55,"AGEYR","AGEYR1824"
2019,"OH",29.9,21.3,40.1,201,"","","","","Hispanic","(40.06021014100048, -82.40426005599966)",39,"RACE","RACEHIS"
2019,"FL",50.9,31,70.5,159,"","","","","American Indian/Alaska Native","(28.932040377000476, -81.92896053899966)",12,"RACE","RACENAA"
2019,"LA",31.3,26.7,36.2,525,"25 - 34","","","","","(31.31266064400046, -92.44568007099969)",22,"AGEYR","AGEYR2534"
2011,"MS",31.6,27.9,35.6,774,"25 - 34","","","","","(32.745510099, -89.538030825)",28,"AGEYR","AGEYR2534"
2013,"CA",39.3,36.7,41.9,2981,"65 or older","","","","","(37.638640123, -120.999999538)",6,"AGEYR","AGEYR65PLUS"
2019,"MT",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(47.06652897200047, -109.42442064499971)",30,"RACE","RACEHPI"
2015,"IL",33.4,30.2,36.7,1355,"","High school graduate","","","","(40.485010283, -88.997710178)",17,"EDU","EDUHSGRAD"
2019,"AL",34,31.3,36.8,1911,"","High school graduate","","","","(32.84057112200048, -86.63186076199969)",1,"EDU","EDUHSGRAD"
2014,"KS",36.6,34.7,38.6,2906,"55 - 64","","","","","(38.3477403, -98.200781227)",20,"AGEYR","AGEYR5564"
2013,"MS",38.9,36.3,41.6,2551,"","","Male","","","(32.745510099, -89.538030825)",28,"GEN","MALE"
2013,"IN",33.2,29.6,36.9,848,"25 - 34","","","","","(39.766910452, -86.149960194)",18,"AGEYR","AGEYR2534"
2013,"NJ",34.9,26.1,44.8,203,"","","","","Other","(40.130570048, -74.273691288)",34,"RACE","RACEOTH"
2019,"GA",34.9,29.3,41,685,"","Less than high school","","","","(32.83968109300048, -83.62758034599966)",13,"EDU","EDUHS"
2019,"NC",42,35.7,48.5,304,"","","","","Hispanic","(35.466220975000454, -79.15925046299964)",37,"RACE","RACEHIS"
2019,"SD",NA,NA,NA,NA,"","","","","Asian","(44.353130053000484, -100.3735306369997)",46,"RACE","RACEASN"
2011,"IN",NA,NA,NA,NA,"","","","","Asian","(39.766910452, -86.149960194)",18,"RACE","RACEASN"
2019,"VT",35.8,29.9,42.1,479,"","","","$25,000 - $34,999","","(43.62538123900049, -72.51764079099962)",50,"INC","INC2535"
2013,"MO",27.4,22.7,32.6,836,"","","","Less than $15,000","","(38.635790776, -92.566300053)",29,"INC","INCLESS15"
2012,"MD",27.9,22.5,33.9,714,"","","","Less than $15,000","","(39.290580964, -76.609260111)",24,"INC","INCLESS15"
2013,"OK",34.3,31.9,36.8,2311,"","Some college or technical school","","","","(35.472031356, -97.521070214)",40,"EDU","EDUCOTEC"
2019,"OK",38.5,31.8,45.6,302,"","","","","2 or more races","(35.47203135600046, -97.52107021399968)",40,"RACE","RACE2PLUS"
2019,"NE",37.3,35.7,39,5730,"65 or older","","","","","(41.6410409880005, -99.36572062299967)",31,"AGEYR","AGEYR65PLUS"
2013,"MN",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(46.355648736, -94.794200503)",27,"RACE","RACEHPI"
2019,"NM",36.2,30.7,42.1,521,"","","","$25,000 - $34,999","","(34.52088095200048, -106.24058098499967)",35,"INC","INC2535"
2012,"AR",34.2,32.4,36,4943,"","","","","","(34.748650124, -92.274490743)",5,"OVR","OVERALL"
2012,"AZ",38,31.8,44.7,588,"","Less than high school","","","","(34.86597028, -111.763811277)",4,"EDU","EDUHS"
2019,"IN",28.2,22.9,34.1,313,"","","","","Hispanic","(39.766910452000445, -86.14996019399968)",18,"RACE","RACEHIS"
2019,"ME",30.8,26.7,35.3,863,"35 - 44","","","","","(45.254228894000505, -68.98503133599962)",23,"AGEYR","AGEYR3544"
2019,"ND",34.2,29.6,39.2,598,"45 - 54","","","","","(47.47531977900047, -100.11842104899966)",38,"AGEYR","AGEYR4554"
2019,"MO",34.5,31.2,37.9,1281,"55 - 64","","","","","(38.635790776000476, -92.56630005299968)",29,"AGEYR","AGEYR5564"
2019,"AZ",38.6,32,45.6,691,"","","","Less than $15,000","","(34.865970280000454, -111.76381127699972)",4,"INC","INCLESS15"
2013,"RI",36.3,33.2,39.6,1553,"","Some college or technical school","","","","(41.708280193, -71.522470314)",44,"EDU","EDUCOTEC"
2015,"CA",36.8,34,39.8,1756,"35 - 44","","","","","(37.638640123, -120.999999538)",6,"AGEYR","AGEYR3544"
2019,"SD",37.9,31.5,44.6,707,"35 - 44","","","","","(44.353130053000484, -100.3735306369997)",46,"AGEYR","AGEYR3544"
2019,"HI",34.9,32.2,37.6,2501,"","","","","Non-Hispanic White","(21.304850435000446, -157.85774940299973)",15,"RACE","RACEWHT"
2019,"MI",23.3,19.4,27.7,682,"","","","Less than $15,000","","(44.6613195430005, -84.71439026999968)",26,"INC","INCLESS15"
2012,"AR",26.7,22.4,31.4,773,"","","","Less than $15,000","","(34.748650124, -92.274490743)",5,"INC","INCLESS15"
2019,"WI",42.3,39.6,45.1,2155,"","","Male","","","(44.39319117400049, -89.81637074199966)",55,"GEN","MALE"
2019,"DE",34.6,30.2,39.4,710,"55 - 64","","","","","(39.008830667000495, -75.57774116799965)",10,"AGEYR","AGEYR5564"
2013,"AL",38.6,33.4,44.1,491,"25 - 34","","","","","(32.840571122, -86.631860762)",1,"AGEYR","AGEYR2534"
2013,"AR",39.1,34.6,43.8,737,"45 - 54","","","","","(34.748650124, -92.274490743)",5,"AGEYR","AGEYR4554"
2019,"TX",40.5,38,43.1,5016,"","","Male","","","(31.827240407000488, -99.42677020599967)",48,"GEN","MALE"
2019,"NC",35.6,33.9,37.4,3871,"","","","","","(35.466220975000454, -79.15925046299964)",37,"OVR","OVERALL"
2019,"MD",34.6,30.7,38.8,1588,"","","","$15,000 - $24,999","","(39.29058096400047, -76.60926011099963)",24,"INC","INC1525"
2019,"NH",31.9,26.1,38.2,531,"","","","$15,000 - $24,999","","(43.65595011300047, -71.50036091999965)",33,"INC","INC1525"
2019,"MI",37.6,35.4,39.8,2997,"","","","$75,000 or greater","","(44.6613195430005, -84.71439026999968)",26,"INC","INC75PLUS"
2013,"NC",36.6,33.9,39.4,2251,"","Some college or technical school","","","","(35.466220975, -79.159250463)",37,"EDU","EDUCOTEC"
2019,"MS",36.5,33.4,39.8,1351,"","College graduate","","","","(32.745510099000455, -89.53803082499968)",28,"EDU","EDUCOGRAD"
2019,"CO",36.6,34.8,38.3,4046,"","College graduate","","","","(38.843840757000464, -106.13361092099967)",8,"EDU","EDUCOGRAD"
2012,"NM",38.6,35.7,41.6,1484,"45 - 54","","","","","(34.520880952, -106.240580985)",35,"AGEYR","AGEYR4554"
2019,"GU",39.7,31.9,48.2,297,"","","","$50,000 - $74,999","","(13.444304, 144.793731)",66,"INC","INC5075"
2019,"DE",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(39.008830667000495, -75.57774116799965)",10,"RACE","RACEHPI"
2011,"ID",32,26.2,38.5,661,"","","","Less than $15,000","","(43.682630005, -114.363730042)",16,"INC","INCLESS15"
2014,"MN",36.6,35.6,37.5,13770,"","","","","Non-Hispanic White","(46.355648736, -94.794200503)",27,"RACE","RACEWHT"
2015,"KY",32.6,30.9,34.3,8130,"","","","","","(37.645970271, -84.774971048)",21,"OVR","OVERALL"
2019,"NC",36.8,33.5,40.3,1121,"65 or older","","","","","(35.466220975000454, -79.15925046299964)",37,"AGEYR","AGEYR65PLUS"
2014,"WY",39.7,34.6,45.1,898,"","","","$50,000 - $74,999","","(43.235541343, -108.109830353)",56,"INC","INC5075"
2019,"NH",28.7,21.1,37.7,216,"","Less than high school","","","","(43.65595011300047, -71.50036091999965)",33,"EDU","EDUHS"
2015,"TX",36.1,31,41.6,1253,"","","","$25,000 - $34,999","","(31.827240407, -99.426770206)",48,"INC","INC2535"
2012,"NC",35,24.8,46.8,102,"","","","","Asian","(35.466220975, -79.159250463)",37,"RACE","RACEASN"
2019,"OR",35.4,33.8,37.1,4562,"","","","","Non-Hispanic White","(44.56744942400047, -120.15503132599969)",41,"RACE","RACEWHT"
2014,"OH",34.3,31.2,37.6,1715,"45 - 54","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR4554"
2014,"WI",29.6,27.4,31.9,3573,"","","Female","","","(44.393191174, -89.816370742)",55,"GEN","FEMALE"
2019,"IL",37.8,33.9,41.8,739,"","","","","Hispanic","(40.48501028300046, -88.99771017799969)",17,"RACE","RACEHIS"
2019,"RI",31.6,25.3,38.6,404,"","","","Less than $15,000","","(41.70828019300046, -71.52247031399963)",44,"INC","INCLESS15"
2019,"AK",33.4,26.1,41.5,303,"","","","","American Indian/Alaska Native","(64.84507995700051, -147.72205903599973)",2,"RACE","RACENAA"
2019,"MO",33.6,29.6,37.7,1212,"","","","Data not reported","","(38.635790776000476, -92.56630005299968)",29,"INC","INCNR"
2019,"WI",38.4,35.3,41.6,1452,"","","","$75,000 or greater","","(44.39319117400049, -89.81637074199966)",55,"INC","INC75PLUS"
2019,"HI",30.4,26.3,34.9,763,"","","","Data not reported","","(21.304850435000446, -157.85774940299973)",15,"INC","INCNR"
2013,"MD",37,35.4,38.5,8529,"","","","","Non-Hispanic White","(39.290580964, -76.609260111)",24,"RACE","RACEWHT"
2012,"VT",37.7,34.7,40.9,1387,"55 - 64","","","","","(43.625381239, -72.517640791)",50,"AGEYR","AGEYR5564"
2019,"AL",35,31.1,39.1,734,"35 - 44","","","","","(32.84057112200048, -86.63186076199969)",1,"AGEYR","AGEYR3544"
2019,"WV",28.6,26.4,30.8,2724,"","","Female","","","(38.66551020200046, -80.71264013499967)",54,"GEN","FEMALE"
2019,"AK",38.7,26.3,52.7,127,"","","","","2 or more races","(64.84507995700051, -147.72205903599973)",2,"RACE","RACE2PLUS"
2019,"MA",30,24.2,36.4,328,"","","","Less than $15,000","","(42.27687047000046, -72.08269067499964)",25,"INC","INCLESS15"
2019,"ND",NA,NA,NA,NA,"","","","","Other","(47.47531977900047, -100.11842104899966)",38,"RACE","RACEOTH"
2012,"MD",41.2,33.6,49.3,296,"","","","","Hispanic","(39.290580964, -76.609260111)",24,"RACE","RACEHIS"
2019,"ID",21.4,16,28.1,323,"18 - 24","","","","","(43.682630005000476, -114.3637300419997)",16,"AGEYR","AGEYR1824"
2019,"WA",34.9,29.7,40.4,391,"","","","","Asian","(47.52227862900048, -120.47001078999972)",53,"RACE","RACEASN"
2019,"ND",35.5,31.1,40.1,817,"","","","$50,000 - $74,999","","(47.47531977900047, -100.11842104899966)",38,"INC","INC5075"
2019,"GU",19,12.6,27.7,146,"","Less than high school","","","","(13.444304, 144.793731)",66,"EDU","EDUHS"
2013,"IA",34,28.5,40.1,454,"","Less than high school","","","","(42.469400913, -93.816490556)",19,"EDU","EDUHS"
2014,"FL",33.6,29.9,37.5,1255,"","","","Data not reported","","(28.932040377, -81.928960539)",12,"INC","INCNR"
2011,"MN",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(46.355648736, -94.794200503)",27,"RACE","RACEHPI"
2019,"AK",38.4,31.9,45.3,389,"35 - 44","","","","","(64.84507995700051, -147.72205903599973)",2,"AGEYR","AGEYR3544"
2012,"VT",33.6,29,38.6,716,"","","","Data not reported","","(43.625381239, -72.517640791)",50,"INC","INCNR"
2019,"CT",42.1,40,44.3,3921,"","","Male","","","(41.56266102000046, -72.64984095199964)",9,"GEN","MALE"
2019,"WY",30,27.3,32.9,2337,"","","Female","","","(43.23554134300048, -108.10983035299967)",56,"GEN","FEMALE"
2019,"ID",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(43.682630005000476, -114.3637300419997)",16,"RACE","RACEHPI"
2011,"NY",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(42.827001032, -75.543970427)",36,"RACE","RACENAA"
2011,"UT",38.9,36.8,41.1,2950,"65 or older","","","","","(39.360700171, -111.587130635)",49,"AGEYR","AGEYR65PLUS"
2019,"TN",29.3,25.4,33.6,922,"","","","$15,000 - $24,999","","(35.68094058000048, -85.77449091399967)",47,"INC","INC1525"
2019,"US",40.4,39.9,40.8,176623,"","","Male","","","",59,"GEN","MALE"
2013,"WY",NA,NA,NA,NA,"","","","","Asian","(43.235541343, -108.109830353)",56,"RACE","RACEASN"
2019,"PA",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(40.79373015200048, -77.86070029399963)",42,"RACE","RACENAA"
2015,"NH",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(43.655950113, -71.50036092)",33,"RACE","RACEBLK"
2019,"UT",40.3,38.6,41.9,5517,"","","Male","","","(39.360700171000474, -111.58713063499971)",49,"GEN","MALE"
2019,"CT",32.9,25.4,41.5,174,"","","","","Asian","(41.56266102000046, -72.64984095199964)",9,"RACE","RACEASN"
2019,"NV",26.7,18.7,36.6,170,"","","","Less than $15,000","","(39.493240390000494, -117.07184056399967)",32,"INC","INCLESS15"
2012,"DE",39.1,37.2,41,4944,"","","","","","(39.008830667, -75.577741168)",10,"OVR","OVERALL"
2011,"TX",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(31.827240407, -99.426770206)",48,"RACE","RACEHPI"
2014,"NH",33.3,30,36.6,1474,"","Some college or technical school","","","","(43.655950113, -71.50036092)",33,"EDU","EDUCOTEC"
2013,"IA",41,38.9,43.2,3226,"","","Male","","","(42.469400913, -93.816490556)",19,"GEN","MALE"
2019,"IA",36.7,31.3,42.5,357,"","","","","Hispanic","(42.46940091300047, -93.81649055599968)",19,"RACE","RACEHIS"
2015,"RI",36.5,31.1,42.3,668,"","","","$15,000 - $24,999","","(41.708280193, -71.522470314)",44,"INC","INC1525"
2014,"NH",38.9,34.3,43.7,608,"35 - 44","","","","","(43.655950113, -71.50036092)",33,"AGEYR","AGEYR3544"
2019,"KS",33,29.4,36.9,948,"","","","$25,000 - $34,999","","(38.34774030000045, -98.20078122699965)",20,"INC","INC2535"
2019,"DC",38.1,28.7,48.5,182,"","","","$35,000 - $49,999","","(38.89037138500049, -77.03196112699965)",11,"INC","INC3550"
2019,"VA",34.5,33.1,35.9,9034,"","","","","","(37.54268067400045, -78.45789046299967)",51,"OVR","OVERALL"
2011,"RI",28.9,19.8,40.2,109,"","","","","Other","(41.708280193, -71.522470314)",44,"RACE","RACEOTH"
2019,"CA",37.2,35.2,39.2,3798,"","","","$75,000 or greater","","(37.63864012300047, -120.99999953799971)",6,"INC","INC75PLUS"
2012,"CT",29.2,27.5,31.1,4721,"","","Female","","","(41.56266102, -72.649840952)",9,"GEN","FEMALE"
2013,"ND",36.6,34,39.3,2211,"","College graduate","","","","(47.475319779, -100.118421049)",38,"EDU","EDUCOGRAD"
2012,"FL",NA,NA,NA,NA,"","","","","Other","(28.932040377, -81.928960539)",12,"RACE","RACEOTH"
2014,"CO",39.7,37,42.5,1923,"","","","$50,000 - $74,999","","(38.843840757, -106.133610921)",8,"INC","INC5075"
2013,"MN",37.5,35.2,39.8,5583,"","College graduate","","","","(46.355648736, -94.794200503)",27,"EDU","EDUCOGRAD"
2019,"DC",26.8,22.1,32,415,"55 - 64","","","","","(38.89037138500049, -77.03196112699965)",11,"AGEYR","AGEYR5564"
2019,"OR",33.1,28.2,38.4,411,"","","","","Hispanic","(44.56744942400047, -120.15503132599969)",41,"RACE","RACEHIS"
2011,"OH",39.4,36.8,42.1,2245,"55 - 64","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR5564"
2013,"DC",28.6,21.4,37,304,"","Less than high school","","","","(38.890371385, -77.031961127)",11,"EDU","EDUHS"
2019,"DE",26.2,14.8,42.1,58,"","","","","Asian","(39.008830667000495, -75.57774116799965)",10,"RACE","RACEASN"
2019,"TN",33.6,29.1,38.4,886,"","","","Data not reported","","(35.68094058000048, -85.77449091399967)",47,"INC","INCNR"
2019,"CO",38.9,37,40.9,3283,"","","","$75,000 or greater","","(38.843840757000464, -106.13361092099967)",8,"INC","INC75PLUS"
2019,"IL",32.1,27.8,36.7,605,"","","","","Non-Hispanic Black","(40.48501028300046, -88.99771017799969)",17,"RACE","RACEBLK"
2019,"US",36.9,36.4,37.3,143648,"","College graduate","","","","",59,"EDU","EDUCOGRAD"
2015,"DC",34.4,25.3,44.8,354,"","","","Less than $15,000","","(38.890371385, -77.031961127)",11,"INC","INCLESS15"
2019,"NY",39.9,35.7,44.4,913,"","Less than high school","","","","(42.82700103200045, -75.54397042699964)",36,"EDU","EDUHS"
2019,"CT",37.5,35.5,39.5,3991,"","College graduate","","","","(41.56266102000046, -72.64984095199964)",9,"EDU","EDUCOGRAD"
2011,"MN",38.8,37.1,40.6,5881,"","College graduate","","","","(46.355648736, -94.794200503)",27,"EDU","EDUCOGRAD"
2019,"NY",36.1,34.8,37.3,12631,"","","","","","(42.82700103200045, -75.54397042699964)",36,"OVR","OVERALL"
2019,"HI",30.5,24.1,37.8,284,"","Less than high school","","","","(21.304850435000446, -157.85774940299973)",15,"EDU","EDUHS"
2019,"AK",32.8,26.5,39.9,388,"45 - 54","","","","","(64.84507995700051, -147.72205903599973)",2,"AGEYR","AGEYR4554"
2019,"IA",NA,NA,NA,NA,"","","","","Other","(42.46940091300047, -93.81649055599968)",19,"RACE","RACEOTH"
2011,"DC",30.4,28,32.9,2665,"","College graduate","","","","(38.890371385, -77.031961127)",11,"EDU","EDUCOGRAD"
2019,"NY",33.1,19.6,50.1,89,"","","","","American Indian/Alaska Native","(42.82700103200045, -75.54397042699964)",36,"RACE","RACENAA"
2019,"IL",32.5,28.5,36.8,645,"25 - 34","","","","","(40.48501028300046, -88.99771017799969)",17,"AGEYR","AGEYR2534"
2012,"KS",38.6,35.7,41.6,1691,"","","","$50,000 - $74,999","","(38.3477403, -98.200781227)",20,"INC","INC5075"
2019,"MI",34.4,32.1,36.8,2524,"","High school graduate","","","","(44.6613195430005, -84.71439026999968)",26,"EDU","EDUHSGRAD"
2012,"VT",35.8,32.6,39.1,1318,"","Some college or technical school","","","","(43.625381239, -72.517640791)",50,"EDU","EDUCOTEC"
2019,"DE",39.7,36.4,43.1,1566,"","","Male","","","(39.008830667000495, -75.57774116799965)",10,"GEN","MALE"
2019,"KS",35.8,33.1,38.6,1675,"","","","$50,000 - $74,999","","(38.34774030000045, -98.20078122699965)",20,"INC","INC5075"
2015,"DE",34.8,27.8,42.6,308,"","Less than high school","","","","(39.008830667, -75.577741168)",10,"EDU","EDUHS"
2019,"GU",34.5,28.1,41.6,351,"25 - 34","","","","","(13.444304, 144.793731)",66,"AGEYR","AGEYR2534"
2012,"MS",35,30.4,39.9,792,"","","","$25,000 - $34,999","","(32.745510099, -89.538030825)",28,"INC","INC2535"
2014,"TX",40.2,36.7,43.8,1725,"35 - 44","","","","","(31.827240407, -99.426770206)",48,"AGEYR","AGEYR3544"
2019,"NY",34.1,30.9,37.3,1361,"25 - 34","","","","","(42.82700103200045, -75.54397042699964)",36,"AGEYR","AGEYR2534"
2019,"MA",35,30.2,40.1,639,"","","","$15,000 - $24,999","","(42.27687047000046, -72.08269067499964)",25,"INC","INC1525"
2019,"KY",32.6,27.2,38.5,475,"18 - 24","","","","","(37.645970271000465, -84.77497104799966)",21,"AGEYR","AGEYR1824"
2019,"MT",38,34.9,41.2,1260,"55 - 64","","","","","(47.06652897200047, -109.42442064499971)",30,"AGEYR","AGEYR5564"
2012,"FL",40.9,29.3,53.7,129,"","","","","2 or more races","(28.932040377, -81.928960539)",12,"RACE","RACE2PLUS"
2012,"OR",30.1,24,37,375,"","","","","2 or more races","(44.567449424, -120.155031326)",41,"RACE","RACE2PLUS"
2019,"AL",33.3,30.6,36.1,1882,"","Some college or technical school","","","","(32.84057112200048, -86.63186076199969)",1,"EDU","EDUCOTEC"
2019,"VA",36.8,34,39.6,1858,"55 - 64","","","","","(37.54268067400045, -78.45789046299967)",51,"AGEYR","AGEYR5564"
2019,"CA",34.7,31.7,37.9,1390,"","","","Less than $15,000","","(37.63864012300047, -120.99999953799971)",6,"INC","INCLESS15"
2019,"TN",38,35.2,40.9,1897,"65 or older","","","","","(35.68094058000048, -85.77449091399967)",47,"AGEYR","AGEYR65PLUS"
2019,"SC",34.9,33.2,36.7,4665,"","","","","Non-Hispanic White","(33.998821303000454, -81.04537120699968)",45,"RACE","RACEWHT"
2019,"MO",37.5,34.8,40.2,2170,"","College graduate","","","","(38.635790776000476, -92.56630005299968)",29,"EDU","EDUCOGRAD"
2014,"NH",37.7,33.5,42.1,893,"","","","$50,000 - $74,999","","(43.655950113, -71.50036092)",33,"INC","INC5075"
2012,"ID",28.7,26.1,31.4,3257,"","","Female","","","(43.682630005, -114.363730042)",16,"GEN","FEMALE"
2019,"NE",39.9,38.3,41.5,6891,"","","Male","","","(41.6410409880005, -99.36572062299967)",31,"GEN","MALE"
2019,"WA",34.6,31.4,38,1449,"","","","$35,000 - $49,999","","(47.52227862900048, -120.47001078999972)",53,"INC","INC3550"
2013,"GA",22.2,18,27.1,461,"18 - 24","","","","","(32.839681093, -83.627580346)",13,"AGEYR","AGEYR1824"
2015,"MA",33.4,27.5,39.9,436,"","","","","Non-Hispanic Black","(42.27687047, -72.082690675)",25,"RACE","RACEBLK"
2019,"HI",32.8,30.1,35.5,1919,"","High school graduate","","","","(21.304850435000446, -157.85774940299973)",15,"EDU","EDUHSGRAD"
2019,"PR",38,35.4,40.8,1972,"","","","Less than $15,000","","(18.220833, -66.590149)",72,"INC","INCLESS15"
2015,"AK",35.4,26.9,45,269,"","","","$25,000 - $34,999","","(64.845079957001, -147.722059036)",2,"INC","INC2535"
2012,"NE",26.4,16.9,38.7,94,"","","","","Asian","(41.641040988001, -99.365720623)",31,"RACE","RACEASN"
2014,"NM",33.6,29.1,38.4,743,"25 - 34","","","","","(34.520880952, -106.240580985)",35,"AGEYR","AGEYR2534"
2019,"CO",34.7,32.4,37.1,2318,"","Some college or technical school","","","","(38.843840757000464, -106.13361092099967)",8,"EDU","EDUCOTEC"
