"Year","LocationAbbr","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age.years.","Education","Gender","Income","Race.Ethnicity","GeoLocation","LocationID","StratificationCategoryId1","StratificationID1"
2012,"UT",22.6,13.6,35.2,86,"","","","","American Indian/Alaska Native","(39.360700171, -111.587130635)",49,"RACE","RACENAA"
2015,"CA",24,20.7,27.8,916,"","","","$25,000 - $34,999","","(37.638640123, -120.999999538)",6,"INC","INC2535"
2013,"TX",30.6,27.1,34.2,1632,"","","","Data not reported","","(31.827240407, -99.426770206)",48,"INC","INCNR"
2013,"TN",32,27.4,36.9,611,"35 - 44","","","","","(35.68094058, -85.774490914)",47,"AGEYR","AGEYR3544"
2014,"MN",28.7,25.9,31.7,1482,"","","","$25,000 - $34,999","","(46.355648736, -94.794200503)",27,"INC","INC2535"
2011,"ND",27.9,24.1,32,757,"","","","$35,000 - $49,999","","(47.475319779, -100.118421049)",38,"INC","INC3550"
2011,"CO",22.4,20.7,24.2,3856,"65 or older","","","","","(38.843840757, -106.133610921)",8,"AGEYR","AGEYR65PLUS"
2012,"NH",18.3,16.2,20.7,1935,"","Some college or technical school","","","","(43.655950113, -71.50036092)",33,"EDU","EDUCOTEC"
2014,"IN",27.6,25.6,29.7,2717,"55 - 64","","","","","(39.766910452, -86.149960194)",18,"AGEYR","AGEYR5564"
2015,"NM",23.6,21.1,26.3,1910,"","","","","Hispanic","(34.520880952, -106.240580985)",35,"RACE","RACEHIS"
2014,"UT",22.3,20,24.7,2150,"","","","Data not reported","","(39.360700171, -111.587130635)",49,"INC","INCNR"
2012,"AK",13.4,10.1,17.6,667,"","","","$50,000 - $74,999","","(64.845079957001, -147.722059036)",2,"INC","INC5075"
2014,"TX",30,28.4,31.7,9194,"","","Female","","","(31.827240407, -99.426770206)",48,"GEN","FEMALE"
2011,"AL",42.5,28.7,57.5,115,"","","","","Hispanic","(32.840571122, -86.631860762)",1,"RACE","RACEHIS"
2015,"NV",25.9,13.7,43.6,91,"","","","","2 or more races","(39.49324039, -117.071840564)",32,"RACE","RACE2PLUS"
2013,"WI",31,25.4,37.2,535,"","","","Less than $15,000","","(44.393191174, -89.816370742)",55,"INC","INCLESS15"
2012,"OK",22.9,19.7,26.4,991,"","","","$50,000 - $74,999","","(35.472031356, -97.521070214)",40,"INC","INC5075"
2011,"DE",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(39.008830667, -75.577741168)",10,"RACE","RACENAA"
2014,"TN",26.8,25.2,28.5,5139,"","","","","","(35.68094058, -85.774490914)",47,"OVR","OVERALL"
2014,"WY",12.9,10.7,15.5,1551,"","","","$75,000 or greater","","(43.235541343, -108.109830353)",56,"INC","INC75PLUS"
2015,"IL",25.1,21,29.6,635,"","","","$35,000 - $49,999","","(40.485010283, -88.997710178)",17,"INC","INC3550"
2012,"HI",27.5,20.1,36.5,270,"","","","","Hawaiian/Pacific Islander","(21.304850435, -157.857749403)",15,"RACE","RACEHPI"
2012,"AL",34.2,31.5,37,2156,"55 - 64","","","","","(32.840571122, -86.631860762)",1,"AGEYR","AGEYR5564"
2013,"AR",39.5,35.8,43.3,1149,"55 - 64","","","","","(34.748650124, -92.274490743)",5,"AGEYR","AGEYR5564"
2012,"VA",32,29.8,34.4,2253,"65 or older","","","","","(37.542680674, -78.457890463)",51,"AGEYR","AGEYR65PLUS"
2011,"CO",18.8,16,22,1612,"","","","Data not reported","","(38.843840757, -106.133610921)",8,"INC","INCNR"
2015,"RI",17.2,15.2,19.4,2253,"","College graduate","","","","(41.708280193, -71.522470314)",44,"EDU","EDUCOGRAD"
2011,"MO",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(38.635790776, -92.566300053)",29,"RACE","RACEHPI"
2013,"GA",36.3,32.6,40.2,1184,"","","","$15,000 - $24,999","","(32.839681093, -83.627580346)",13,"INC","INC1525"
2015,"NY",28.1,18.9,39.6,130,"","","","","2 or more races","(42.827001032, -75.543970427)",36,"RACE","RACE2PLUS"
2014,"VT",18.6,17.4,19.7,6074,"","","","","Non-Hispanic White","(43.625381239, -72.517640791)",50,"RACE","RACEWHT"
2014,"AZ",24.2,22.1,26.4,3451,"","High school graduate","","","","(34.86597028, -111.763811277)",4,"EDU","EDUHSGRAD"
2011,"TX",28.1,24.5,32,1973,"","","","Data not reported","","(31.827240407, -99.426770206)",48,"INC","INCNR"
2011,"MT",24.4,23.1,25.7,9839,"","","","","","(47.066528972, -109.424420645)",30,"OVR","OVERALL"
2011,"SC",43.7,26.9,62.1,76,"","","","","American Indian/Alaska Native","(33.998821303, -81.045371207)",45,"RACE","RACENAA"
2013,"CO",16.9,15.4,18.5,3388,"","Some college or technical school","","","","(38.843840757, -106.133610921)",8,"EDU","EDUCOTEC"
2011,"GA",28.3,26,30.8,2285,"55 - 64","","","","","(32.839681093, -83.627580346)",13,"AGEYR","AGEYR5564"
2013,"LA",42.7,36.1,49.5,506,"","Less than high school","","","","(31.312660644, -92.445680071)",22,"EDU","EDUHS"
2012,"AK",27.8,23.6,32.5,799,"","","","","American Indian/Alaska Native","(64.845079957001, -147.722059036)",2,"RACE","RACENAA"
2015,"NY",31.8,28.5,35.3,1528,"","","","Data not reported","","(42.827001032, -75.543970427)",36,"INC","INCNR"
2015,"UT",28.9,25.6,32.4,1125,"","","","$15,000 - $24,999","","(39.360700171, -111.587130635)",49,"INC","INC1525"
2012,"CT",36.1,31.8,40.5,1030,"","","","$15,000 - $24,999","","(41.56266102, -72.649840952)",9,"INC","INC1525"
2011,"ME",29.9,28.2,31.6,4174,"65 or older","","","","","(45.254228894001, -68.985031336)",23,"AGEYR","AGEYR65PLUS"
2011,"ME",29.4,26.3,32.7,1531,"","","","Less than $15,000","","(45.254228894001, -68.985031336)",23,"INC","INCLESS15"
2012,"NV",19,16.6,21.7,2023,"","","Male","","","(39.49324039, -117.071840564)",32,"GEN","MALE"
2013,"MN",45.5,38.7,52.4,534,"","Less than high school","","","","(46.355648736, -94.794200503)",27,"EDU","EDUHS"
2015,"NM",17.3,13.9,21.4,799,"","","","$50,000 - $74,999","","(34.520880952, -106.240580985)",35,"INC","INC5075"
2014,"PA",34,26.5,42.4,224,"","","","","Hispanic","(40.793730152, -77.860700294)",42,"RACE","RACEHIS"
2013,"NC",34.7,29.6,40.1,443,"","","","","Hispanic","(35.466220975, -79.159250463)",37,"RACE","RACEHIS"
2012,"NV",21.3,19.6,23,4837,"","","","","","(39.49324039, -117.071840564)",32,"OVR","OVERALL"
2015,"NE",23.7,15.1,35.2,129,"","","","","2 or more races","(41.641040988001, -99.365720623)",31,"RACE","RACE2PLUS"
2013,"MI",31.7,28.7,34.8,1891,"","","","$15,000 - $24,999","","(44.661319543001, -84.71439027)",26,"INC","INC1525"
2014,"ID",17.1,14.1,20.6,819,"45 - 54","","","","","(43.682630005, -114.363730042)",16,"AGEYR","AGEYR4554"
2014,"NV",26.7,20.8,33.6,317,"","Less than high school","","","","(39.49324039, -117.071840564)",32,"EDU","EDUHS"
2011,"CT",25.9,23,29.1,1533,"","Some college or technical school","","","","(41.56266102, -72.649840952)",9,"EDU","EDUCOTEC"
2012,"NY",37.5,32.4,42.9,634,"","","","Less than $15,000","","(42.827001032, -75.543970427)",36,"INC","INCLESS15"
2013,"UT",37.3,32.5,42.4,581,"","Less than high school","","","","(39.360700171, -111.587130635)",49,"EDU","EDUHS"
2014,"NJ",33,28.4,38,935,"","","","$25,000 - $34,999","","(40.130570048, -74.273691288)",34,"INC","INC2535"
2013,"LA",29.4,24.2,35.3,568,"","","","$50,000 - $74,999","","(31.312660644, -92.445680071)",22,"INC","INC5075"
2011,"NH",21.8,20.4,23.3,5764,"","","","","Non-Hispanic White","(43.655950113, -71.50036092)",33,"RACE","RACEWHT"
2015,"DE",30,25.6,34.9,728,"","","","Data not reported","","(39.008830667, -75.577741168)",10,"INC","INCNR"
2013,"NV",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(39.49324039, -117.071840564)",32,"RACE","RACEHPI"
2011,"DE",27,16.5,41,80,"","","","","2 or more races","(39.008830667, -75.577741168)",10,"RACE","RACE2PLUS"
2015,"TX",23.9,20.4,27.8,1584,"","","","$50,000 - $74,999","","(31.827240407, -99.426770206)",48,"INC","INC5075"
2015,"WY",26.9,21.7,32.7,464,"35 - 44","","","","","(43.235541343, -108.109830353)",56,"AGEYR","AGEYR3544"
2011,"MD",27.3,23.7,31.2,1302,"","","","$50,000 - $74,999","","(39.290580964, -76.609260111)",24,"INC","INC5075"
2011,"TX",26.3,23,30,1375,"25 - 34","","","","","(31.827240407, -99.426770206)",48,"AGEYR","AGEYR2534"
2014,"PA",36.9,32.6,41.4,1030,"","","","Less than $15,000","","(40.793730152, -77.860700294)",42,"INC","INCLESS15"
2014,"MO",15.2,12.6,18.2,1351,"","","","$75,000 or greater","","(38.635790776, -92.566300053)",29,"INC","INC75PLUS"
2015,"ME",30.5,18.8,45.5,84,"","","","","American Indian/Alaska Native","(45.254228894001, -68.985031336)",23,"RACE","RACENAA"
2015,"MS",37,33.9,40.2,1966,"","","","","Non-Hispanic Black","(32.745510099, -89.538030825)",28,"RACE","RACEBLK"
2011,"GA",21.2,12.2,34.3,101,"","","","","Asian","(32.839681093, -83.627580346)",13,"RACE","RACEASN"
2015,"VT",30.9,25.3,37.1,404,"","","","Less than $15,000","","(43.625381239, -72.517640791)",50,"INC","INCLESS15"
2012,"AR",47.3,42.3,52.3,802,"","","","Less than $15,000","","(34.748650124, -92.274490743)",5,"INC","INCLESS15"
2012,"ND",31.2,26.3,36.5,610,"","","","$15,000 - $24,999","","(47.475319779, -100.118421049)",38,"INC","INC1525"
2011,"HI",14.4,12.7,16.3,3018,"","College graduate","","","","(21.304850435, -157.857749403)",15,"EDU","EDUCOGRAD"
2012,"HI",18.5,15.3,22.1,1062,"","","","$35,000 - $49,999","","(21.304850435, -157.857749403)",15,"INC","INC3550"
2015,"ID",NA,NA,NA,NA,"","","","","Other","(43.682630005, -114.363730042)",16,"RACE","RACEOTH"
2014,"VA",27.1,24.7,29.5,2216,"55 - 64","","","","","(37.542680674, -78.457890463)",51,"AGEYR","AGEYR5564"
2014,"NJ",28.9,25.6,32.4,1526,"","","","","Non-Hispanic Black","(40.130570048, -74.273691288)",34,"RACE","RACEBLK"
2014,"MA",27.7,25.4,30,3583,"","High school graduate","","","","(42.27687047, -72.082690675)",25,"EDU","EDUHSGRAD"
2011,"CT",24.3,20.5,28.6,874,"","","","$50,000 - $74,999","","(41.56266102, -72.649840952)",9,"INC","INC5075"
2012,"WA",17.4,16.5,18.3,12940,"","","","","Non-Hispanic White","(47.522278629, -120.47001079)",53,"RACE","RACEWHT"
2014,"ID",17.5,13.6,22.2,552,"25 - 34","","","","","(43.682630005, -114.363730042)",16,"AGEYR","AGEYR2534"
2013,"WA",22.7,14.8,33,116,"","","","","Other","(47.522278629, -120.47001079)",53,"RACE","RACEOTH"
2013,"WY",31.1,24.2,39,237,"","","","","Hispanic","(43.235541343, -108.109830353)",56,"RACE","RACEHIS"
2014,"NC",22.3,13.2,35.2,99,"","","","","Asian","(35.466220975, -79.159250463)",37,"RACE","RACEASN"
2015,"MO",31.6,28,35.5,1056,"45 - 54","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR4554"
2015,"NC",24.9,23.3,26.5,4262,"","","","","Non-Hispanic White","(35.466220975, -79.159250463)",37,"RACE","RACEWHT"
2013,"AR",NA,NA,NA,NA,"","","","","Other","(34.748650124, -92.274490743)",5,"RACE","RACEOTH"
2015,"CT",30.5,28.4,32.6,3867,"65 or older","","","","","(41.56266102, -72.649840952)",9,"AGEYR","AGEYR65PLUS"
2013,"ME",19.8,17,22.9,1183,"","","","$50,000 - $74,999","","(45.254228894001, -68.985031336)",23,"INC","INC5075"
2014,"CA",18.1,11.6,27,161,"","","","","2 or more races","(37.638640123, -120.999999538)",6,"RACE","RACE2PLUS"
2014,"MA",24,20.5,27.9,1268,"","","","$25,000 - $34,999","","(42.27687047, -72.082690675)",25,"INC","INC2535"
2011,"MA",14.3,13.2,15.5,8833,"","College graduate","","","","(42.27687047, -72.082690675)",25,"EDU","EDUCOGRAD"
2012,"MN",21.5,13.6,32.4,109,"","","","","American Indian/Alaska Native","(46.355648736, -94.794200503)",27,"RACE","RACENAA"
2011,"WA",23.2,20.2,26.7,2114,"","","","$35,000 - $49,999","","(47.522278629, -120.47001079)",53,"INC","INC3550"
2012,"WI",22.2,16,30,384,"","","","","Non-Hispanic Black","(44.393191174, -89.816370742)",55,"RACE","RACEBLK"
2015,"GA",28.7,24.8,33,693,"45 - 54","","","","","(32.839681093, -83.627580346)",13,"AGEYR","AGEYR4554"
2014,"ND",16.9,13.6,20.8,849,"35 - 44","","","","","(47.475319779, -100.118421049)",38,"AGEYR","AGEYR3544"
2012,"WV",15.9,13.8,18.3,1213,"","College graduate","","","","(38.665510202, -80.712640135)",54,"EDU","EDUCOGRAD"
2013,"NY",29.5,25.5,33.8,928,"","","","$35,000 - $49,999","","(42.827001032, -75.543970427)",36,"INC","INC3550"
2013,"MN",24.6,21.4,28.1,3174,"55 - 64","","","","","(46.355648736, -94.794200503)",27,"AGEYR","AGEYR5564"
2015,"WV",32.6,29.6,35.8,1204,"","","","Data not reported","","(38.665510202, -80.712640135)",54,"INC","INCNR"
2012,"NE",28.5,16.2,45.1,68,"","","","","Other","(41.641040988001, -99.365720623)",31,"RACE","RACEOTH"
2014,"IL",22.1,19.9,24.5,2195,"","","Male","","","(40.485010283, -88.997710178)",17,"GEN","MALE"
2011,"KS",42.3,38.9,45.8,1311,"","Less than high school","","","","(38.3477403, -98.200781227)",20,"EDU","EDUHS"
2011,"MD",28.9,20.1,39.5,167,"","","","","Asian","(39.290580964, -76.609260111)",24,"RACE","RACEASN"
2011,"ID",31.7,28.9,34.7,1870,"65 or older","","","","","(43.682630005, -114.363730042)",16,"AGEYR","AGEYR65PLUS"
2011,"DC",33.2,27.2,39.9,454,"","","","Less than $15,000","","(38.890371385, -77.031961127)",11,"INC","INCLESS15"
2011,"WA",14.5,12.6,16.5,3496,"","","","$75,000 or greater","","(47.522278629, -120.47001079)",53,"INC","INC75PLUS"
2011,"VA",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(37.542680674, -78.457890463)",51,"RACE","RACENAA"
2015,"OH",32,29.6,34.5,3952,"","High school graduate","","","","(40.060210141, -82.404260056)",39,"EDU","EDUHSGRAD"
2013,"DC",17.3,9.7,28.8,154,"","","","","Hispanic","(38.890371385, -77.031961127)",11,"RACE","RACEHIS"
2013,"AK",22.3,20.5,24.2,4275,"","","","","","(64.845079957001, -147.722059036)",2,"OVR","OVERALL"
2014,"OH",28.8,26.3,31.4,2699,"55 - 64","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR5564"
2012,"CA",NA,NA,NA,NA,"","","","","Other","(37.638640123, -120.999999538)",6,"RACE","RACEOTH"
2011,"CO",16.5,15.5,17.5,12800,"","","","","","(38.843840757, -106.133610921)",8,"OVR","OVERALL"
2015,"SC",22.6,20.7,24.6,3000,"","Some college or technical school","","","","(33.998821303, -81.045371207)",45,"EDU","EDUCOTEC"
2013,"WV",34.6,30.9,38.5,896,"","","","Data not reported","","(38.665510202, -80.712640135)",54,"INC","INCNR"
2015,"NM",25.9,21.2,31.3,638,"","","","$25,000 - $34,999","","(34.520880952, -106.240580985)",35,"INC","INC2535"
2011,"UT",17.1,15.1,19.4,2065,"","","","$50,000 - $74,999","","(39.360700171, -111.587130635)",49,"INC","INC5075"
2011,"NH",22.5,10.8,41,54,"","","","","Asian","(43.655950113, -71.50036092)",33,"RACE","RACEASN"
2015,"AL",21.8,17.1,27.2,423,"18 - 24","","","","","(32.840571122, -86.631860762)",1,"AGEYR","AGEYR1824"
2013,"IL",32.9,27.2,39.1,552,"","","","$25,000 - $34,999","","(40.485010283, -88.997710178)",17,"INC","INC2535"
2013,"AK",NA,NA,NA,NA,"","","","","Other","(64.845079957001, -147.722059036)",2,"RACE","RACEOTH"
2011,"OK",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(35.472031356, -97.521070214)",40,"RACE","RACEHPI"
2013,"RI",37.7,33.1,42.5,810,"","","","$15,000 - $24,999","","(41.708280193, -71.522470314)",44,"INC","INC1525"
2015,"VA",38,18.2,62.8,56,"","","","","American Indian/Alaska Native","(37.542680674, -78.457890463)",51,"RACE","RACENAA"
2013,"IA",25.3,23,27.7,2196,"","Some college or technical school","","","","(42.469400913, -93.816490556)",19,"EDU","EDUCOTEC"
2015,"SC",49.8,35.4,64.2,67,"","","","","American Indian/Alaska Native","(33.998821303, -81.045371207)",45,"RACE","RACENAA"
2012,"RI",24.6,20.7,29.1,620,"","","","$35,000 - $49,999","","(41.708280193, -71.522470314)",44,"INC","INC3550"
2015,"HI",21.6,19.2,24.1,1845,"","Some college or technical school","","","","(21.304850435, -157.857749403)",15,"EDU","EDUCOTEC"
2012,"OK",26.5,21.5,32.2,529,"","","","","2 or more races","(35.472031356, -97.521070214)",40,"RACE","RACE2PLUS"
2014,"IL",23.9,22.4,25.6,5050,"","","","","","(40.485010283, -88.997710178)",17,"OVR","OVERALL"
2015,"TX",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(31.827240407, -99.426770206)",48,"RACE","RACEHPI"
2014,"AR",28.9,26,31.9,1902,"","","Male","","","(34.748650124, -92.274490743)",5,"GEN","MALE"
2013,"CA",21,19.4,22.7,4468,"","","Male","","","(37.638640123, -120.999999538)",6,"GEN","MALE"
2013,"WY",26,23.4,28.8,1608,"55 - 64","","","","","(43.235541343, -108.109830353)",56,"AGEYR","AGEYR5564"
2015,"AL",21,18.3,24,1418,"","","","$75,000 or greater","","(32.840571122, -86.631860762)",1,"INC","INC75PLUS"
2013,"HI",22.7,19.7,26,1596,"55 - 64","","","","","(21.304850435, -157.857749403)",15,"AGEYR","AGEYR5564"
2014,"VA",32.7,30.4,35,2875,"65 or older","","","","","(37.542680674, -78.457890463)",51,"AGEYR","AGEYR65PLUS"
2013,"LA",NA,NA,NA,NA,"","","","","Asian","(31.312660644, -92.445680071)",22,"RACE","RACEASN"
2013,"LA",21.6,18.9,24.6,1628,"","College graduate","","","","(31.312660644, -92.445680071)",22,"EDU","EDUCOGRAD"
2013,"MD",23.8,21.7,26.1,2903,"","Some college or technical school","","","","(39.290580964, -76.609260111)",24,"EDU","EDUCOTEC"
2015,"GA",16.4,14.3,18.8,1556,"","College graduate","","","","(32.839681093, -83.627580346)",13,"EDU","EDUCOGRAD"
2011,"AR",26.8,23.2,30.8,1052,"","Some college or technical school","","","","(34.748650124, -92.274490743)",5,"EDU","EDUCOTEC"
2011,"CT",30,24.9,35.7,554,"","","","$25,000 - $34,999","","(41.56266102, -72.649840952)",9,"INC","INC2535"
2015,"AK",22.7,15.1,32.6,267,"","","","$25,000 - $34,999","","(64.845079957001, -147.722059036)",2,"INC","INC2535"
2012,"CO",22.8,20.8,24.8,2932,"","High school graduate","","","","(38.843840757, -106.133610921)",8,"EDU","EDUHSGRAD"
2014,"OK",25.2,23.1,27.3,2334,"","Some college or technical school","","","","(35.472031356, -97.521070214)",40,"EDU","EDUCOTEC"
2013,"WA",21.8,19.2,24.7,1757,"45 - 54","","","","","(47.522278629, -120.47001079)",53,"AGEYR","AGEYR4554"
2013,"UT",22.3,19.8,25,1617,"","","","$35,000 - $49,999","","(39.360700171, -111.587130635)",49,"INC","INC3550"
2013,"OK",20.7,18.8,22.7,2314,"","College graduate","","","","(35.472031356, -97.521070214)",40,"EDU","EDUCOGRAD"
2013,"AL",34,30.3,38,987,"45 - 54","","","","","(32.840571122, -86.631860762)",1,"AGEYR","AGEYR4554"
2013,"MO",28,23.8,32.7,722,"35 - 44","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR3544"
2015,"NC",29.6,26.5,32.8,1188,"","","","","Non-Hispanic Black","(35.466220975, -79.159250463)",37,"RACE","RACEBLK"
2014,"AZ",25,19.4,31.6,410,"","","","","Non-Hispanic Black","(34.86597028, -111.763811277)",4,"RACE","RACEBLK"
2013,"WV",26.4,17.7,37.5,112,"","","","","Non-Hispanic Black","(38.665510202, -80.712640135)",54,"RACE","RACEBLK"
2014,"NE",21.2,20,22.5,9599,"","","Male","","","(41.641040988001, -99.365720623)",31,"GEN","MALE"
2015,"FL",29.4,25.1,34,821,"","","","$25,000 - $34,999","","(28.932040377, -81.928960539)",12,"INC","INC2535"
2015,"OK",24.1,20,28.7,538,"25 - 34","","","","","(35.472031356, -97.521070214)",40,"AGEYR","AGEYR2534"
2015,"IA",24.9,22.4,27.6,1709,"","Some college or technical school","","","","(42.469400913, -93.816490556)",19,"EDU","EDUCOTEC"
2014,"DC",18.4,15.6,21.5,1609,"","","Male","","","(38.890371385, -77.031961127)",11,"GEN","MALE"
2014,"NJ",32.2,19.5,48.2,62,"","","","","Other","(40.130570048, -74.273691288)",34,"RACE","RACEOTH"
2013,"LA",20.9,17.8,24.4,1078,"","","","$75,000 or greater","","(31.312660644, -92.445680071)",22,"INC","INC75PLUS"
2011,"OR",27.4,19.8,36.6,181,"","","","","Hispanic","(44.567449424, -120.155031326)",41,"RACE","RACEHIS"
2011,"MO",26.3,22.1,31,675,"35 - 44","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR3544"
2013,"CA",27.7,25.5,29.9,2686,"","","","","Hispanic","(37.638640123, -120.999999538)",6,"RACE","RACEHIS"
2013,"WV",34.6,31.4,38.1,1008,"45 - 54","","","","","(38.665510202, -80.712640135)",54,"AGEYR","AGEYR4554"
2015,"AK",NA,NA,NA,NA,"","","","","Other","(64.845079957001, -147.722059036)",2,"RACE","RACEOTH"
2011,"VA",27.4,16.8,41.4,115,"","","","","Asian","(37.542680674, -78.457890463)",51,"RACE","RACEASN"
2011,"OR",27.7,23.1,32.8,606,"","","","Less than $15,000","","(44.567449424, -120.155031326)",41,"INC","INCLESS15"
2011,"CO",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(38.843840757, -106.133610921)",8,"RACE","RACEHPI"
2011,"DC",21.6,19.3,24,2682,"","","Female","","","(38.890371385, -77.031961127)",11,"GEN","FEMALE"
2011,"NH",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(43.655950113, -71.50036092)",33,"RACE","RACEHPI"
2015,"RI",40.8,34,47.9,359,"","","","","Hispanic","(41.708280193, -71.522470314)",44,"RACE","RACEHIS"
2014,"IN",12.3,10.8,14,2534,"","","","$75,000 or greater","","(39.766910452, -86.149960194)",18,"INC","INC75PLUS"
2014,"DC",19.1,14.3,25.1,444,"35 - 44","","","","","(38.890371385, -77.031961127)",11,"AGEYR","AGEYR3544"
2013,"IL",25.5,21.5,30,769,"","","","$35,000 - $49,999","","(40.485010283, -88.997710178)",17,"INC","INC3550"
2013,"UT",18.7,16.6,21,1753,"25 - 34","","","","","(39.360700171, -111.587130635)",49,"AGEYR","AGEYR2534"
2012,"WI",32.1,28.6,35.8,1642,"65 or older","","","","","(44.393191174, -89.816370742)",55,"AGEYR","AGEYR65PLUS"
2015,"VT",22.2,20.4,24.2,3372,"","","Female","","","(43.625381239, -72.517640791)",50,"GEN","FEMALE"
2012,"TX",28.6,25.7,31.7,1825,"55 - 64","","","","","(31.827240407, -99.426770206)",48,"AGEYR","AGEYR5564"
2013,"UT",22.7,20.5,25,2198,"55 - 64","","","","","(39.360700171, -111.587130635)",49,"AGEYR","AGEYR5564"
2013,"AK",23.2,19,28.1,683,"35 - 44","","","","","(64.845079957001, -147.722059036)",2,"AGEYR","AGEYR3544"
2015,"TX",30.1,26.4,34,1934,"45 - 54","","","","","(31.827240407, -99.426770206)",48,"AGEYR","AGEYR4554"
2015,"PA",22.3,18.2,26.9,589,"25 - 34","","","","","(40.793730152, -77.860700294)",42,"AGEYR","AGEYR2534"
2011,"TN",35.2,32.4,38,4680,"","","","","Non-Hispanic White","(35.68094058, -85.774490914)",47,"RACE","RACEWHT"
2013,"WV",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(38.665510202, -80.712640135)",54,"RACE","RACENAA"
2011,"SD",27,22.2,32.3,1169,"","","","Data not reported","","(44.353130053, -100.373530637)",46,"INC","INCNR"
2012,"IN",32.6,23.3,43.5,133,"","","","","2 or more races","(39.766910452, -86.149960194)",18,"RACE","RACE2PLUS"
2015,"VA",14.6,12.9,16.5,2673,"","","","$75,000 or greater","","(37.542680674, -78.457890463)",51,"INC","INC75PLUS"
2015,"NC",25.1,23.2,27.2,2673,"","","Male","","","(35.466220975, -79.159250463)",37,"GEN","MALE"
2015,"ND",20.7,15.6,26.9,242,"18 - 24","","","","","(47.475319779, -100.118421049)",38,"AGEYR","AGEYR1824"
2014,"NJ",24.7,21.6,28.1,1328,"","","","$35,000 - $49,999","","(40.130570048, -74.273691288)",34,"INC","INC3550"
2015,"AZ",25.3,23.3,27.4,4269,"","","Female","","","(34.86597028, -111.763811277)",4,"GEN","FEMALE"
2014,"MA",24.7,15.1,37.6,139,"","","","","Other","(42.27687047, -72.082690675)",25,"RACE","RACEOTH"
2014,"WA",24,17.1,32.5,196,"","","","","2 or more races","(47.522278629, -120.47001079)",53,"RACE","RACE2PLUS"
2014,"ID",9,7.5,10.9,1673,"","College graduate","","","","(43.682630005, -114.363730042)",16,"EDU","EDUCOGRAD"
2013,"DC",26.9,20.7,34.1,402,"","","","Less than $15,000","","(38.890371385, -77.031961127)",11,"INC","INCLESS15"
2013,"NJ",42.5,37.9,47.3,924,"","Less than high school","","","","(40.130570048, -74.273691288)",34,"EDU","EDUHS"
2015,"MI",32.9,29.3,36.8,1044,"","","","$15,000 - $24,999","","(44.661319543001, -84.71439027)",26,"INC","INC1525"
2012,"AK",26,22.7,29.6,1247,"","High school graduate","","","","(64.845079957001, -147.722059036)",2,"EDU","EDUHSGRAD"
2014,"NJ",26,23.5,28.7,2999,"55 - 64","","","","","(40.130570048, -74.273691288)",34,"AGEYR","AGEYR5564"
2013,"AL",31.5,29.8,33.2,6164,"","","","","","(32.840571122, -86.631860762)",1,"OVR","OVERALL"
2013,"DC",23.1,19.3,27.5,997,"55 - 64","","","","","(38.890371385, -77.031961127)",11,"AGEYR","AGEYR5564"
2011,"AZ",23.7,20.6,27,2422,"","","Male","","","(34.86597028, -111.763811277)",4,"GEN","MALE"
2011,"NM",30.9,28.8,33.1,2767,"65 or older","","","","","(34.520880952, -106.240580985)",35,"AGEYR","AGEYR65PLUS"
2014,"MA",16.1,13.6,19,1884,"","","","$50,000 - $74,999","","(42.27687047, -72.082690675)",25,"INC","INC5075"
2014,"CO",27.1,24.5,30,1567,"","","","","Hispanic","(38.843840757, -106.133610921)",8,"RACE","RACEHIS"
2012,"CA",27.2,24.6,30.1,2124,"","","","Less than $15,000","","(37.638640123, -120.999999538)",6,"INC","INCLESS15"
2013,"FL",27.7,26.6,28.9,31527,"","","","","","(28.932040377, -81.928960539)",12,"OVR","OVERALL"
2015,"VT",9.9,8.6,11.4,2506,"","College graduate","","","","(43.625381239, -72.517640791)",50,"EDU","EDUCOGRAD"
2011,"OH",31.2,28.8,33.7,2419,"55 - 64","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR5564"
2012,"LA",30.2,25.6,35.2,957,"","","","$35,000 - $49,999","","(31.312660644, -92.445680071)",22,"INC","INC3550"
2014,"HI",18.5,16.2,20.9,2046,"","Some college or technical school","","","","(21.304850435, -157.857749403)",15,"EDU","EDUCOTEC"
2015,"MA",26.5,25.1,27.9,8105,"","","","","","(42.27687047, -72.082690675)",25,"OVR","OVERALL"
2013,"NV",34.5,21.1,50.8,210,"","","","","2 or more races","(39.49324039, -117.071840564)",32,"RACE","RACE2PLUS"
